"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lambda[63,1]",0.9290339375,0.373994151819909,0.419307099851435,0.658224987179487,0.8612,1.12074924782673,1.84102499338232,1.00103158279114,1600
"lambda[63,2]",0.00098937703743125,0.00114273470992498,2.49304543592936e-05,0.000262449985707933,0.000624848941745123,0.001321,0.00397829178424458,1.00132721421966,1600
"lambda[63,3]",0.896561,0.318161253995069,0.417579981298249,0.672049994419504,0.855899976632784,1.07,1.65309988222026,1.00038065155285,1600
"lambda[63,4]",1.607982,0.47139719870863,0.890929892538563,1.27374992637916,1.545,1.87324994996219,2.7183242445824,1.00714322222916,220
"lambda[64,1]",1.20970825,0.485564061999937,0.529747398287012,0.858174998907523,1.117,1.464,2.39254754879758,1.00116157328629,1600
"lambda[64,2]",3.16996625,1.23952416634783,1.4688998670182,2.28249983565845,2.977,3.79124997527418,6.1389222924779,1.0021225838531,860
"lambda[64,3]",1.4932238125,0.453287034489723,0.783619840326021,1.1737499201051,1.435,1.741,2.56712488145798,1.00125538883022,1600
"lambda[64,4]",2.5282276875,0.706098206351486,1.44987478939245,2.03474995391799,2.426,2.913,4.10509995252741,1.00313038007906,550
"lambda[65,1]",1.2730028125,0.521108257402719,0.557899648879596,0.901074973984589,1.169,1.5414997568356,2.55107495703542,1.00115902346924,1600
"lambda[65,2]",0.00098937703743125,0.00114273470992498,2.49304543592936e-05,0.000262449985707933,0.000624848941745123,0.001321,0.00397829178424458,1.00132721421966,1600
"lambda[65,3]",1.5272859375,0.461724986732475,0.793559960633224,1.19774992170645,1.462,1.787,2.6240749582298,1.00090870620273,1600
"lambda[65,4]",2.061426,0.56469914428058,1.19782449958704,1.662,1.98349993698008,2.39549984350003,3.32499417963688,1.0059510882677,270
"lambda[66,1]",1.0149325,0.406241028426457,0.447922237370141,0.721274998700158,0.942799994696648,1.22349969366911,2.02004997588206,1.00100844734482,1600
"lambda[66,2]",1.136098875,0.461908921088181,0.509894999043683,0.8072,1.056,1.36424993129771,2.26819965688119,1.00173287896921,1100
"lambda[66,3]",1.1163078125,0.344418442646422,0.571472474163451,0.874674998928132,1.07149895006948,1.30424992813797,1.89934874817295,1.00103461328622,1600
"lambda[66,4]",2.5443515625,0.707446207598473,1.45697499163143,2.0499992678163,2.4464999489066,2.939,4.12502499704593,1.003207781861,530
"lambda[67,1]",1.251032375,0.507061367337094,0.552797499779505,0.887574973588821,1.15349989163415,1.52124993838655,2.47569616790722,1.00117829902989,1600
"lambda[67,2]",0.00098937703743125,0.00114273470992498,2.49304543592936e-05,0.000262449985707933,0.000624848941745123,0.001321,0.00397829178424458,1.00132721421966,1600
"lambda[67,3]",1.0630978125,0.356179465643805,0.509781968784379,0.812249958438518,1.01749987714987,1.248,1.87319958472308,1.00167969068461,1100
"lambda[67,4]",1.904306125,0.530641596397584,1.09197498883255,1.53,1.834,2.21074961851471,3.09707496460523,1.00643009927956,250
"lambda[68,1]",1.30745475,0.55892614836579,0.554794999121096,0.91727482719206,1.1944998953537,1.575,2.71879544366842,1.00120726837052,1600
"lambda[68,2]",5.535221875,1.8972876021573,2.78697499562599,4.13074997730253,5.17749997585707,6.55474987129619,10.2232300136887,1.00037952211221,1600
"lambda[68,3]",2.196016375,0.716328910233722,1.12579930402513,1.679,2.099,2.59249985538916,3.79264783709129,1.00175788912552,1600
"lambda[68,4]",2.9723375,0.909719000024529,1.57372405876257,2.31874995956292,2.87249960835506,3.443,5.182,1.0003727193489,1600
"lambda[69,1]",2.077947625,0.89228232825445,0.893199781062626,1.452,1.901,2.49124996237332,4.32537436741213,1.00118637620128,1600
"lambda[69,2]",0.01558555825375,0.0168705382055786,0.000407466652830974,0.00428974997814388,0.0100349987543597,0.0209349982093115,0.061056523972028,1.00054688328293,1600
"lambda[69,3]",1.989238875,0.653167746451371,1.01397498797296,1.51899901164026,1.9,2.369,3.53514987602253,1.00273189194422,1600
"lambda[69,4]",1.914901875,0.590707691127098,1.03489981111346,1.501,1.823,2.233,3.31414986776471,1.00074192326707,1600
"lambda[70,1]",0.669293625,0.29117016583998,0.277074955912909,0.467274997993544,0.612499926530608,0.804624970877556,1.44614969740307,1.00132659577679,1600
"lambda[70,2]",0.01558555825375,0.0168705382055786,0.000407466652830974,0.00428974997814388,0.0100349987543597,0.0209349982093115,0.061056523972028,1.00054688328293,1600
"lambda[70,3]",0.6892559375,0.308940228025672,0.255584982807933,0.4739,0.638099992164238,0.839199553500402,1.44302499155791,1.00151172834685,1300
"lambda[70,4]",2.2090490625,0.670905815778302,1.18877416557217,1.746,2.11049994077233,2.58149985477312,3.81449872620977,1.00055806518251,1600
"lambda[71,1]",0.86309,0.368882528676104,0.365687491660869,0.609274961521622,0.784599840683134,1.03924990981963,1.82109989307058,1.00125444177266,1600
"lambda[71,2]",0.01558555825375,0.0168705382055786,0.000407466652830974,0.00428974997814388,0.0100349987543597,0.0209349982093115,0.061056523972028,1.00054688328293,1600
"lambda[71,3]",1.60881675,0.524775394183931,0.808369978269211,1.239,1.53499869706785,1.9097495584194,2.80914984402492,1.00334103923304,1600
"lambda[71,4]",1.392251625,0.460332605041615,0.713869975389487,1.068,1.31549914481158,1.641,2.47517475916044,1.00124476606346,1600
"lambda[72,1]",0.9742025,0.430078614270441,0.394692497219599,0.667649994382724,0.893899054703606,1.184,2.01809990349558,1.00041252974346,1600
"lambda[72,2]",6.6170825,2.40332793073644,3.32862417382122,4.93699969608968,6.22649997992452,7.8452497013158,12.2322419670405,1.00122784785755,1600
"lambda[72,3]",1.081911875,0.409223088753818,0.449137329803822,0.794474904381898,1.03,1.30374935332418,2.05917471060987,1.00075521572956,1600
"lambda[72,4]",2.7057751875,0.798877230341943,1.4717994682051,2.152,2.5999998076923,3.12174972980545,4.6145984837335,1.00053165207681,1600
"lambda[73,1]",1.67148125,0.703871555303179,0.702152437232405,1.18174992064611,1.52999967320258,2.01949981437174,3.42804998578434,1.00046063977241,1600
"lambda[73,2]",0.010748359471875,0.0121334736186832,0.000283944708418281,0.00288074736121813,0.00674649909212178,0.01449499741409,0.0443654867458034,1.00077895897319,1600
"lambda[73,3]",1.1232178125,0.407525731322601,0.490807158424457,0.841774998886238,1.072,1.34024993006775,2.09404997673383,1.00069653601085,1600
"lambda[73,4]",1.39955775,0.472190036515016,0.695474982460031,1.07174991249902,1.332,1.64624994306392,2.49427441041718,1.00182423198716,1000
"lambda[74,1]",1.524418375,0.644856467975658,0.641579987832904,1.06674991208877,1.395,1.87149979969731,3.14324961304383,1.00058045254455,1600
"lambda[74,2]",5.957969375,2.20264908952137,2.91784984943632,4.39949991475012,5.60149997768455,7.097,11.1907490214987,1.00107292263176,1600
"lambda[74,3]",1.4107828125,0.494038496129731,0.64788249077616,1.06,1.347,1.66724994378092,2.57312488173406,1.00080628160518,1600
"lambda[74,4]",1.838367875,0.571430591547287,0.967837421167839,1.44374993504994,1.75599971526194,2.141,3.17784559638901,1.00129003230106,1600
"lambda[75,1]",1.69099575,0.713168283748673,0.705767470782255,1.196,1.54449991906766,2.03649981592079,3.50102499651951,1.00040616005785,1600
"lambda[75,2]",0.010748359471875,0.0121334736186832,0.000283944708418281,0.00288074736121813,0.00674649909212178,0.01449499741409,0.0443654867458034,1.00077895897319,1600
"lambda[75,3]",1.4016091875,0.442561415032577,0.704449373793182,1.0887499138657,1.344,1.65549977357349,2.42057235242513,1.00049889720214,1600
"lambda[75,4]",2.73349425,0.874634785279948,1.45787479055066,2.1194998230158,2.6199998091603,3.202,4.84659855608835,1.00037389019148,1600
"lambda[76,1]",1.217867375,0.505300102074334,0.514994999053156,0.8572,1.14149989049496,1.447,2.43219967996917,1.00202729036552,1600
"lambda[76,2]",4.9053675,1.64017945598909,2.52694998069829,3.74374997495603,4.64749975793437,5.81299974201685,8.97924986436606,1.00180935001076,1100
"lambda[76,3]",1.3255661875,0.407132043093252,0.695646844450368,1.035,1.26849990145841,1.56024993992631,2.23309991277638,1.00044826989662,1600
"lambda[76,4]",2.53052125,0.737254217968356,1.4018496861697,1.99274995294659,2.4314995373226,2.92749987193352,4.30422477095013,1.00200539454543,920
"lambda[77,1]",1.2154034375,0.507081405769312,0.514257431365526,0.855349960533239,1.13649989001319,1.448,2.42412487447426,1.0019409444642,1600
"lambda[77,2]",5.067831875,1.6938876030795,2.617,3.879749975834,4.799,5.9914999374183,9.25154936336275,1.00170005977466,1100
"lambda[77,3]",1.294173125,0.39911203058895,0.672092498367509,1.01074990721649,1.24,1.5282499386687,2.18314979937804,1.00039557542201,1600
"lambda[77,4]",2.753495,0.805685208617246,1.514,2.17,2.648,3.217,4.6089957922574,1.00140991729828,1400
"lambda[78,1]",0.45442980625,0.225911011647595,0.163937030822705,0.303399950538575,0.409849972550932,0.54459997246359,1.026,1.00044739100967,1600
"lambda[78,2]",3.378304375,1.17506373219288,1.712,2.55399941237912,3.19099937323717,3.997,6.31877315218543,1.00272921763761,710
"lambda[78,3]",1.314427,0.404673238369129,0.679582491206699,1.02574990857375,1.259,1.5494997580905,2.22507495074596,1.00041371263585,1600
"lambda[78,4]",2.763983125,0.826913154414249,1.49384970554653,2.18174995702334,2.652,3.221,4.68852385689205,1.00106950582212,1600
"lambda[79,1]",0.91468925,0.389903576408639,0.374829743871881,0.640074963373659,0.850049998529498,1.117,1.87569495354943,1.00162772507086,1600
"lambda[79,2]",5.678348125,1.91733405458126,2.89227143351669,4.29674997817949,5.34049997659395,6.6842496494497,10.2819924511004,1.00128997670192,1600
"lambda[79,3]",1.3254929375,0.406979447270294,0.697231710521934,1.0347499093692,1.26849990145841,1.558,2.23202499454126,1.00045500937345,1600
"lambda[79,4]",2.77438875,0.815216048589029,1.5288246082449,2.19149982883225,2.66599981245311,3.24349988440791,4.64357361592952,1.00130899523045,1600
"lambda[80,1]",1.410336875,0.589387764942274,0.607842393678375,0.996749966133159,1.292,1.706,2.87464715030956,1.00140327346741,1600
"lambda[80,2]",6.280734375,2.16211445479665,3.15392496520094,4.73799968332159,5.901,7.4782499874642,11.4007490394926,1.00227785630677,790
"lambda[80,3]",1.1331071875,0.344791502077024,0.610737374954566,0.880899931867213,1.09049988537368,1.32824992943611,1.93809989951731,1.00044078830343,1600
"lambda[80,4]",1.2512968125,0.376013504485959,0.698239899242096,0.992599984886142,1.189,1.45324993550421,2.14102499430932,1.00172150948074,1100
"lambda[81,1]",1.348952,0.598190505981919,0.530579985285053,0.92309959346644,1.21849907673334,1.63249977038471,2.82117478865163,1.00115038776057,1600
"lambda[81,2]",4.62192875,1.66600309839924,2.29042216712399,3.45324975559417,4.34349858984667,5.45399972503971,8.64647449186528,1.00340257691179,500
"lambda[81,3]",1.1216511875,0.341289093789345,0.606867466014226,0.87129998278171,1.08049895881486,1.31424992868463,1.92007494292979,1.00043020793548,1600
"lambda[81,4]",1.934406,0.548840919562186,1.081,1.55549975881657,1.857,2.23774962311554,3.20157299536005,1.00067138535311,1600
"lambda[82,1]",0.6426445625,0.324141866127,0.221,0.422574997781284,0.573549823467848,0.778774363808525,1.46329880684848,1.00053990526638,1600
"lambda[82,2]",0.033347248525,0.0379534176611494,0.000883449501220774,0.00936598396177561,0.0209899785612087,0.0440299965942631,0.138819944016356,1.00108460726747,1600
"lambda[82,3]",1.1245800625,0.342167607326345,0.608152427511394,0.874024990345281,1.08349988463313,1.317,1.92604997470576,1.00043230785315,1600
"lambda[82,4]",1.44241175,0.419763562278901,0.808692220402163,1.14774991829472,1.38149990951864,1.67024994388188,2.41264660831311,1.00136638744424,1500
"lambda[83,1]",1.4030175,0.585798268583923,0.609692128733183,0.998549996244304,1.28299961028833,1.690749501256,2.91222466168149,1.00133926111956,1600
"lambda[83,2]",5.31669375,1.88988639680576,2.60089992495285,3.94774997625029,5.02199990043807,6.2784999402787,9.92663629751986,1.00152970637175,1300
"lambda[83,3]",0.8967913125,0.273560186001875,0.480762442848738,0.700124934364838,0.862049986949713,1.04324991016529,1.53112480141476,1.00037281162943,1600
"lambda[83,4]",1.5165759375,0.437529037094893,0.861930868298402,1.20974992248329,1.45199965564734,1.75624994662935,2.53824952104101,1.00123813609427,1600
"lambda[84,1]",3.5078925,1.15622855060408,1.88269906404776,2.6932496866004,3.33549816369309,4.07774979313514,6.11939949098879,1.00041727494177,1600
"lambda[84,2]",0.00049592410644375,0.000556398055868104,1.33313925808049e-05,0.00012999895832791,0.000330549905460582,0.000635499976401489,0.00190854693168029,1.00095520615658,1600
"lambda[84,3]",3.5991875,1.13955760914449,1.86752262881532,2.767,3.44849996375236,4.24324944786897,6.2650465829625,1.0009107433205,1600
"lambda[84,4]",1.4289555625,0.413715566755009,0.787858563266508,1.13174991713928,1.3774999092559,1.65424994333921,2.37704997950231,1.003595504389,1600
"lambda[85,1]",5.3890775,1.84224764159894,2.76679971756854,4.09674997711415,5.1304999756359,6.28849994037366,9.82479873235927,1.00043309262591,1600
"lambda[85,2]",0.6994965625,0.250810955086552,0.321972454098992,0.5174247806098,0.66109996974739,0.833599928046047,1.297,1.0005410602858,1600
"lambda[85,3]",6.14988875,1.54440072677932,3.76869953338093,5.0634999259308,5.94199966341298,7.04749994679467,9.68587346213078,1.00314140699264,540
"lambda[85,4]",1.47518425,0.422893971754776,0.820332391467765,1.17274992003696,1.42149991206472,1.71524994535386,2.43724950124429,1.00290517136942,1600
"lambda[86,1]",2.810681625,0.927564857552,1.486,2.16274995664573,2.67249995322732,3.28299954328627,4.89193499402165,1.0003994244969,1600
"lambda[86,2]",0.13180606875,0.0478748414384789,0.0603812251831461,0.0969874999033347,0.12454998996387,0.1572,0.2443,1.00050179848611,1600
"lambda[86,3]",4.594971875,1.15471896245814,2.76659886811404,3.78674997524044,4.44299988746342,5.2564999286688,7.22784805655643,1.00209959559765,870
"lambda[86,4]",1.37175125,0.389611704567699,0.773892498582304,1.09474991433792,1.32249990548204,1.58424994083618,2.28602499467017,1.00172122000707,1600
"lambda[87,1]",4.92938875,1.65587264652566,2.56982476721381,3.77449751403085,4.705,5.75124959259794,8.93764907989205,1.00042998591824,1600
"lambda[87,2]",1.83416875,0.647108052080837,0.848989721165884,1.365,1.72949992772477,2.18574961415338,3.39219977040359,1.00061739699787,1600
"lambda[87,3]",6.241425,1.57381901224444,3.79789994862156,5.133,6.02649981332448,7.149,9.84671039691387,1.00319855493036,530
"lambda[87,4]",1.1759193125,0.34474137105423,0.65491227126081,0.928724772751721,1.12549988893824,1.377,1.97002499381552,1.00185207035617,1600
"lambda[88,1]",4.151529375,1.37610311077851,2.19784980002726,3.18074997052273,3.95999987373737,4.8332484298265,7.3961465268927,1.00042470680605,1600
"lambda[88,2]",0.00049592410644375,0.000556398055868104,1.33313925808049e-05,0.00012999895832791,0.000330549905460582,0.000635499976401489,0.00190854693168029,1.00095520615658,1600
"lambda[88,3]",5.26016125,1.28853644073339,3.218724540847,4.33874997839073,5.09149997544928,6.00474985950963,8.22422488004902,1.00263233094343,670
"lambda[88,4]",1.492913,0.425948159701061,0.829997499853151,1.19074992124606,1.43849991310393,1.73624994601468,2.46642357814925,1.00250840415891,1600
"lambda[89,1]",5.075095,1.71218285415249,2.63482477296623,3.87774939533028,4.85399835187446,5.92649841901094,9.1973631185693,1.00043076893335,1600
"lambda[89,2]",0.00049592410644375,0.000556398055868104,1.33313925808049e-05,0.00012999895832791,0.000330549905460582,0.000635499976401489,0.00190854693168029,1.00095520615658,1600
"lambda[89,3]",4.640149375,1.6206331002391,2.24792495116372,3.45949989158194,4.40549929065935,5.52674984736104,8.23824985217566,1.00436536209041,380
"lambda[89,4]",1.342645,0.396214125436925,0.726782128045948,1.064,1.29349990336297,1.55024993953888,2.27004997853668,1.0046369357293,1600
"lambda[90,1]",1.3807206875,0.494318267462112,0.675479988443987,1.0337499092815,1.29549990351215,1.63824994278594,2.57224952735635,1.00037706182879,1600
"lambda[90,2]",5.25382125,1.86359122917738,2.45,3.86774997575901,4.94799909054155,6.26849994018344,9.61612496832537,1.00121411916161,1600
"lambda[90,3]",9.974835,2.81613969948747,5.57379985993222,7.98874998826426,9.56549988238984,11.49,16.4607493344103,1.00108514043851,1600
"lambda[90,4]",2.006749375,0.590511659473878,1.07384958997171,1.581,1.9334999353504,2.35274804943103,3.27739905095893,1.00195382394031,950
"lambda[91,1]",2.3353790625,0.819070838934195,1.17882449149103,1.77074994704636,2.20549994332351,2.76249986428614,4.35107497480172,1.00037270975418,1600
"lambda[91,2]",1.40826125,0.494116181301349,0.677479988478127,1.056,1.322,1.68899911260076,2.51617476307792,1.00318192966639,540
"lambda[91,3]",7.2462175,1.88873880681501,4.30789995470769,5.93524644302379,6.98149955238844,8.30849959388724,11.44,1.00041943172036,1600
"lambda[91,4]",1.257855,0.393515163831209,0.65106496326007,0.98269998473386,1.195,1.47574942864384,2.12307494838174,1.00088543832229,1600
"lambda[92,1]",1.4495155,0.514324044473863,0.710887495712074,1.0894996555946,1.36399963343104,1.714,2.68217477771686,1.00037554804387,1600
"lambda[92,2]",0.013992670756875,0.0147075275376392,0.000397204554232121,0.00383574997555676,0.009366,0.0189,0.0537089707157617,1.0004118413704,1600
"lambda[92,3]",3.1035484375,1.15426368159607,1.41894996561291,2.26849983464393,2.917,3.7289983921389,5.92024979435872,1.00056114270498,1600
"lambda[92,4]",1.7066101875,0.504651526852626,0.922409828339326,1.349,1.647,1.997,2.82522465128427,1.00128435339408,1600
"lambda[93,1]",6.189820625,2.25343932832762,2.9357997338549,4.58124752189023,5.81849946291997,7.39124998731666,11.6622415763314,1.00037284716718,1600
"lambda[93,2]",0.013992670756875,0.0147075275376392,0.000397204554232121,0.00383574997555676,0.009366,0.0189,0.0537089707157617,1.0004118413704,1600
"lambda[93,3]",6.62358375,1.6967295847566,3.9799499877472,5.42999972368905,6.37449998039062,7.56799920746737,10.4,1.00039453276645,1600
"lambda[93,4]",1.9420814375,0.57087204158778,1.03589981129625,1.53,1.8774999334221,2.27499934104542,3.18327453775022,1.00178762815131,1100
"lambda[94,1]",5.592555625,2.02961626687783,2.74929650198675,4.15149990965669,5.25349978585704,6.64524761733136,10.591247131787,1.00128148991839,1600
"lambda[94,2]",3.545310625,1.19091308262551,1.78694997269952,2.70649986141053,3.38699867139035,4.18249991035499,6.3735490765136,1.0009212294656,1600
"lambda[94,3]",7.190348125,2.09482602248356,3.85892497156163,5.74274867698922,6.934,8.34,11.8609983594594,1.00092421288159,1600
"lambda[94,4]",1.699918125,0.496613651602867,0.909997499866062,1.36174993113791,1.619,1.983,2.86112489362551,1.00103206046057,1600
"lambda[95,1]",6.452455625,2.33281671331398,3.17597499616183,4.788,6.0609959577614,7.66299687024477,12.32,1.00131043440043,1600
"lambda[95,2]",0.007177453918625,0.00764873872716298,0.000198291347706987,0.00197274995246947,0.00478049683610396,0.00964799611586696,0.026853124083174,1.00055114507271,1600
"lambda[95,3]",1.7959805625,0.497556426525594,1.01397498797296,1.45674993562968,1.71899970913319,2.069,2.93327449844644,1.00038159016124,1600
"lambda[95,4]",1.777527875,0.511600175452165,0.958404222320392,1.41774993385854,1.7094999268792,2.07549981937865,2.9782246691646,1.00151812448083,1300
"lambda[96,1]",7.671315,2.79247844139906,3.71087491782322,5.68,7.22849984436605,9.05174874729662,14.682491734932,1.00134044810142,1600
"lambda[96,2]",0.007177453918625,0.00764873872716298,0.000198291347706987,0.00197274995246947,0.00478049683610396,0.00964799611586696,0.026853124083174,1.00055114507271,1600
"lambda[96,3]",2.119707125,0.561792243039584,1.24392491168653,1.722,2.03799975466142,2.43449984600643,3.41672201617027,1.00040865392314,1600
"lambda[96,4]",1.139534625,0.371644307750417,0.5796699696844,0.882599983002191,1.07349988355845,1.33724992991091,2.015,1.00137502083321,1500
"lambda[97,1]",3.192444375,1.1728969691403,1.49889986968429,2.36674996038314,2.99299983294353,3.81149990163074,6.12319987272093,1.00102373647371,1600
"lambda[97,2]",6.0209075,1.96480403399455,3.0879249644567,4.58724981602616,5.7239999126485,7.07724998675396,10.7817444837954,1.00058019866216,1600
"lambda[97,3]",1.3859896875,0.461105998132044,0.717284639000099,1.07074991241728,1.29949990380915,1.614,2.51207495636889,1.0003786585556,1600
"lambda[97,4]",1.7678580625,0.510832459556048,0.958952454062205,1.40874993343589,1.692,2.06,2.95512489700557,1.00129298976897,1600
"lambda[98,1]",3.467212875,1.23060404369336,1.72369897732951,2.629,3.2724999618029,4.07774979313514,6.41049924102815,1.00200195628653,920
"lambda[98,2]",4.611064375,1.40163122969128,2.45859872573005,3.55849989459877,4.40849929114205,5.449,7.88222487484825,1.00045353616192,1600
"lambda[98,3]",4.609011875,1.17677689491115,2.75982478326576,3.77749990071047,4.44949929767384,5.299,7.17374847502544,1.00128305529168,1600
"lambda[98,4]",1.253181625,0.361225665063471,0.687369974439634,0.996074999058774,1.21249989690721,1.45424993554855,2.13607494869561,1.00075334983793,1600
"lambda[99,1]",1.8383688125,0.775970075515093,0.73686747201679,1.278,1.717,2.25499933520448,3.7491431744226,1.0007535066889,1600
"lambda[99,2]",4.5503725,1.37838034763013,2.38779967264465,3.58274997383051,4.32049997106816,5.368,7.86654925147324,1.00046203892378,1600
"lambda[99,3]",5.11824,1.32157921335073,3.03089993560885,4.18524979835095,4.953,5.92049993666789,8.11707498648998,1.00148280592255,1400
"lambda[99,4]",1.4534135,0.411339741919379,0.804634897398822,1.15974991914037,1.40449991100035,1.67974949799187,2.45024950388366,1.00077067038721,1600
"lambda[100,1]",5.696930625,2.07770481520452,2.75762400215889,4.25499964736304,5.33599962518739,6.65699977471839,10.7217444530531,1.00228553690032,790
"lambda[100,2]",5.17657625,1.5325225606203,2.77294998241141,4.08099963232288,4.93049936619,6.07174986105965,8.77224986116779,1.00038142109658,1600
"lambda[100,3]",4.755206875,1.21804190881718,2.84094998283259,3.891,4.60199989135159,5.476,7.44844947066613,1.00133517487917,1600
"lambda[100,4]",1.49795025,0.422805049897496,0.835954952699089,1.195,1.445,1.73324994592126,2.51727441578926,1.00077011023496,1600
"lambda[101,1]",5.888485,2.28930317354709,2.70259884120898,4.2822498029197,5.483,6.955499946091,11.91,1.00217709624684,830
"lambda[101,2]",5.186449375,1.53511237779027,2.77497499560707,4.09099963322192,4.93849997468867,6.08199975342465,8.7764495506579,1.00038049307405,1600
"lambda[101,3]",5.67144875,1.48305561336844,3.34247338557615,4.62149991884581,5.46649997713345,6.58649994307112,9.06909997850442,1.00181379414012,1000
"lambda[101,4]",1.60842875,0.451562223508012,0.900294084471191,1.28549970813331,1.55749927768844,1.86149979862166,2.69307495929925,1.00085034821691,1600
"lambda[102,1]",6.593084375,3.28770767189554,2.57774952603907,4.35899965577907,5.93599991576819,7.98449957741187,14.9219947904988,1.00072831285871,1600
"lambda[102,2]",0.0042323968094375,0.00481353426810097,0.000111772194288859,0.00108274991338825,0.00267349995324481,0.00559424998324272,0.0171076823142455,1.00081428744427,1600
"lambda[102,3]",1.441244,0.464390530956733,0.733734887462271,1.10374991503662,1.368,1.713,2.49309992186351,1.00050947163682,1600
"lambda[102,4]",1.0114720625,0.373845592230288,0.470584990668963,0.751874898962171,0.955249894006799,1.194,1.97404997532041,1.00047050756599,1600
"lambda[103,1]",6.631498125,3.31363459797577,2.58172442725148,4.37549991428245,5.96299924534625,8.04199981351015,15.0542267693458,1.00072485316668,1600
"lambda[103,2]",0.0042323968094375,0.00481353426810097,0.000111772194288859,0.00108274991338825,0.00267349995324481,0.00559424998324272,0.0171076823142455,1.00081428744427,1600
"lambda[103,3]",1.4055566875,0.451275799300909,0.719077486260581,1.077,1.337,1.668,2.42604997991609,1.00051649407514,1600
"lambda[103,4]",1.201674375,0.44251185361946,0.553959943575002,0.8893249905114,1.1379995606326,1.425,2.29519966090865,1.00046348441892,1600
"lambda[104,1]",5.3978425,2.65220641532426,2.14092494872079,3.57274997375726,4.7954999739339,6.57724998574705,11.9907490866792,1.00077071502996,1600
"lambda[104,2]",0.0042323968094375,0.00481353426810097,0.000111772194288859,0.00108274991338825,0.00267349995324481,0.00559424998324272,0.0171076823142455,1.00081428744427,1600
"lambda[104,3]",0.48679090625,0.23825130636574,0.170679954164324,0.321199953280726,0.434649997124123,0.598324735389828,1.07814959448148,1.00088163858947,1600
"lambda[104,4]",0.94637525,0.351165666072411,0.436579982113097,0.703374998667077,0.895699994417774,1.11924991626349,1.83609989394294,1.00046624720778,1600
"lambda[105,1]",2.631233875,1.33606647282793,0.996806771522472,1.71224731346283,2.34449994668373,3.18649988234063,6.21657396532725,1.00106731857754,1600
"lambda[105,2]",5.518661875,2.57049378115778,2.17044726467012,3.748,4.96249795969731,6.730499944289,11.9102498977266,1.00050737836799,1600
"lambda[105,3]",4.019573,1.44707581913923,1.87387483712714,2.96574996838556,3.77349996687425,4.84349930347739,7.59712495991108,1.00037532585091,1600
"lambda[105,4]",1.3677909375,0.504105508116795,0.628439888023898,1.01174990730823,1.29349990336297,1.61824994207898,2.56632419998299,1.0004333008632,1600
"lambda[106,1]",6.721569375,2.79315133951609,2.81487489163614,4.76949992136441,6.18699797963439,8.12174943455156,13.8924912670674,1.00213860954207,1300
"lambda[106,2]",4.8747,1.59117237468281,2.46287487612858,3.723,4.63649975736007,5.76399973982423,8.62074873043114,1.00105279033321,1600
"lambda[106,3]",4.122808125,1.05425408339461,2.49467417163121,3.36524974920115,3.9709979853936,4.7732495091537,6.54314993298406,1.00169317106222,1100
"lambda[106,4]",1.283914875,0.367407923404078,0.701172478947344,1.027,1.23949989915288,1.50324993764895,2.11517471825556,1.00283244393569,1600
"lambda[107,1]",2.7349361875,1.23232439612913,1.05797498847345,1.81949979382386,2.51549955277277,3.393,5.8111249475968,1.00055434978783,1600
"lambda[107,2]",0.21238863125,0.0699547040426881,0.107384958997171,0.16342494833919,0.2011,0.2538,0.374927460740326,1.00038857826049,1600
"lambda[107,3]",4.1705225,1.06799097547501,2.52562391015233,3.404,4.01899987559094,4.82824998058437,6.63707498347825,1.0017153546985,1100
"lambda[107,4]",1.1544959375,0.335263071921689,0.629729847839649,0.918049963229285,1.111,1.351,1.91407494275107,1.0032210662534,1600
"lambda[108,1]",6.73888875,2.55351762776283,3.05182480403317,4.96399969774314,6.23449997995028,7.9832490491469,13.030499626241,1.0020729504139,1200
"lambda[108,2]",5.3908825,1.63273502396448,2.84359889887337,4.19549991060431,5.147,6.31024962867854,9.15672388287838,1.00049949604045,1600
"lambda[108,3]",3.9298275,0.999125952726748,2.38189991804541,3.20574997075263,3.78899986803906,4.54024997935287,6.25004999220164,1.00161205361124,1200
"lambda[108,4]",1.2064774375,0.347820332031198,0.656949925650046,0.962774999026219,1.16349989256553,1.40924993349098,1.99602499389605,1.00305915204966,1600
"lambda[109,1]",6.530606875,2.44708087327083,2.98954867409026,4.85824982629059,6.059,7.79424902609887,12.5424903318227,1.00195859049722,1200
"lambda[109,2]",3.991705,1.22503361487491,2.08,3.11874996993667,3.82249996729889,4.67349799543795,6.81114993561948,1.00040033025153,1600
"lambda[109,3]",3.49526125,0.878050662605667,2.11889990786094,2.87074996733924,3.369,3.99949990625391,5.54712494510423,1.00144025387762,1400
"lambda[109,4]",1.081984,0.318347352516923,0.590471960191968,0.8545,1.037,1.262,1.8150749396318,1.00347068992911,1600
"lambda[110,1]",8.7859875,2.87127772685075,4.68327280280575,6.79249994478663,8.30149986448233,10.1224990741502,15.7127406561108,1.00174121619609,1100
"lambda[110,2]",0.003580634224875,0.00393335180275544,9.55693086429363e-05,0.000924899935109409,0.00239449994779703,0.00473849992087216,0.0139502499126756,1.00130306495037,1600
"lambda[110,3]",1.6768809375,0.474924562146666,0.91951986397712,1.35,1.6064999221911,1.95249980800408,2.79002499563275,1.00050147396587,1600
"lambda[110,4]",51.6262375,11.2903974471746,33.7972456276488,43.3774997838575,50.5049977724977,58.28,77.7652431003717,1.01371262928728,110
