"","quad","year","trackID","area","survives","age","nearEdge"
"518","B5",43,162,2.0686418312037,1,1,TRUE
"519","B5",44,163,8.5415735652038,0,1,TRUE
"520","B6",34,83,0.56890549320473,0,1,FALSE
"521","B6",34,84,1.17343897659443,1,1,FALSE
"522","B6",34,82,5.49867273915414,1,1,FALSE
"523","B6",34,86,0.25048851966858,0,1,FALSE
"524","B6",34,85,0.25048851966858,0,1,FALSE
"525","B6",34,81,14.8482195899923,1,1,FALSE
"526","B6",35,87,0.76480314586547,0,1,TRUE
"527","B6",40,96,1.74799461514257,0,1,TRUE
"528","B6",41,97,2.1510986076762,0,1,FALSE
"529","B6",43,98,0.2504885196686,0,1,FALSE
"530","C1",32,245,2.0627611860488,1,1,TRUE
"531","C1",32,246,1.7915451710875,0,1,TRUE
"532","C1",32,244,0.417314052378,0,1,TRUE
"533","C1",35,247,0.2504885196686,0,1,FALSE
"534","C1",38,248,0.25048851966858,1,1,TRUE
"535","C1",40,249,1.7535143825757,1,1,TRUE
"536","C1",41,250,0.2504885196686,0,1,TRUE
"537","C2",32,8,1.38901979956816,0,1,TRUE
"538","C2",32,9,1.01830459018584,0,1,TRUE
"539","C2",35,10,4.30336065221918,0,1,FALSE
"540","C2",36,15,0.25659799575806,0,1,TRUE
"541","C2",36,16,0.25048851966858,0,1,TRUE
"542","C2",36,17,0.25048851966858,1,1,TRUE
"543","C2",36,14,0.25048851966858,0,1,TRUE
"544","C2",36,12,0.71901303748903,1,1,FALSE
"545","C2",36,13,0.25048851966858,0,1,TRUE
"546","C2",36,11,0.73832462317318,0,1,FALSE
"547","C2",37,22,0.25048851966858,0,1,FALSE
"548","C2",37,19,1.79834024825474,0,1,FALSE
"549","C2",37,20,2.54144582005324,0,1,FALSE
"550","C2",37,23,0.25048851966858,0,1,FALSE
"551","C2",37,24,0.25048851966858,0,1,TRUE
"552","C2",37,25,0.25048851966858,0,1,FALSE
"553","C2",37,30,0.25048851966858,0,1,FALSE
"554","C2",37,21,9.26458041601281,0,1,FALSE
"555","C2",37,18,5.0770381260468,0,1,FALSE
"556","C2",37,32,0.25048851966858,0,1,FALSE
"557","C2",37,28,0.25048851966858,0,1,FALSE
"558","C2",37,26,0.24132430553436,0,1,FALSE
"559","C2",37,27,0.24743378162384,0,1,FALSE
"560","C2",37,31,0.25048851966858,0,1,FALSE
"561","C2",37,29,0.25048851966858,0,1,FALSE
"562","C2",41,33,0.2504885196686,0,1,FALSE
"563","C2",42,34,2.61749004151833,0,1,TRUE
"564","C3",37,165,0.25048851966858,0,1,TRUE
"565","C3",37,164,0.25048851966858,0,1,TRUE
"566","C3",38,166,0.24743378162384,1,1,TRUE
"567","C3",39,167,0.2474337816238,0,1,TRUE
"568","C3",42,168,0.2504885196686,0,1,FALSE
"569","C4",34,76,6.41260095308157,1,1,FALSE
"570","C4",34,77,2.05035179321302,0,1,FALSE
"571","C4",34,131,16.7264875756947,1,1,TRUE
"572","C4",34,79,0.84049918557314,0,1,TRUE
"573","C4",34,8,3.72166535110883,1,1,FALSE
"574","C4",34,171,0.25048851966858,0,1,FALSE
"575","C4",34,78,2.31061688911127,1,1,FALSE
"576","C4",34,130,2.88174217104339,0,1,TRUE
"577","C4",34,74,3.11475659117903,1,1,FALSE
"578","C4",34,126,9.88854252195859,1,1,FALSE
"579","C4",34,75,1.82445009606393,1,1,FALSE
"580","C4",34,13,1.99556950698382,1,1,FALSE
"581","C4",34,170,0.25048851966858,0,1,FALSE
"582","C4",34,63,1.52137646492769,0,1,FALSE
"583","C4",34,64,1.478038836021,0,1,FALSE
"584","C4",34,132,8.70613077773078,1,1,TRUE
"585","C4",34,62,1.61822689451936,0,1,FALSE
"586","C4",34,73,4.95169047675497,1,1,FALSE
"587","C4",34,82,6.17684688832856,0,1,FALSE
"588","C4",34,71,2.80853469882788,0,1,FALSE
"589","C4",34,128,7.62823791427336,1,1,TRUE
"590","C4",34,129,2.11913327255924,0,1,TRUE
"591","C4",34,167,0.25048851966858,0,1,TRUE
"592","C4",34,127,1.69755729458226,0,1,FALSE
"593","C4",34,65,6.64390030563324,1,1,FALSE
"594","C4",34,66,7.51400841499872,1,1,FALSE
"595","C4",34,121,7.24249292107824,1,1,FALSE
"596","C4",34,168,0.25048851966858,0,1,FALSE
"597","C4",34,70,6.83163815439804,1,1,FALSE
"598","C4",34,124,6.32693642198958,0,1,FALSE
"599","C4",34,72,1.96848175580289,0,1,FALSE
"600","C4",34,58,6.57004876578212,0,1,FALSE
"601","C4",34,59,7.79258735019556,1,1,FALSE
"602","C4",34,6,1.70621430342372,0,1,TRUE
"603","C4",34,60,1.80904575612063,0,1,FALSE
"604","C4",34,61,3.16109548696519,0,1,FALSE
"605","C4",34,118,2.32991548691744,1,1,TRUE
"606","C4",34,169,0.25048851966858,0,1,TRUE
"607","C4",34,172,0.24743378162384,0,1,TRUE
"608","C4",34,133,0.25048851966858,0,1,TRUE
"609","C4",34,134,0.24132430553436,0,1,TRUE
"610","C4",34,135,0.24743378162384,0,1,TRUE
"611","C4",34,80,3.21776466627064,1,1,FALSE
"612","C4",34,81,0.91837779828782,0,1,FALSE
"613","C4",34,125,7.25411875786053,1,1,FALSE
"614","C4",34,163,0.25048851966858,0,1,FALSE
"615","C4",34,164,0.25048851966858,0,1,TRUE
"616","C4",34,165,0.25048851966858,0,1,FALSE
"617","C4",34,166,0.25048851966858,0,1,FALSE
"618","C4",34,36,1.65580101902312,0,1,FALSE
"619","C4",34,119,1.3523621531166,1,1,FALSE
"620","C4",34,12,2.07245898426392,0,1,FALSE
"621","C4",34,120,2.55455976378097,0,1,FALSE
"622","C4",34,157,0.25048851966858,0,1,FALSE
"623","C4",34,7,3.22366394042986,1,1,FALSE
"624","C4",34,69,5.29509831952077,0,1,FALSE
"625","C4",34,123,1.91573690900423,0,1,FALSE
"626","C4",34,136,0.25048851966858,0,1,TRUE
"627","C4",34,137,0.25048851966858,1,1,FALSE
"628","C4",34,138,0.25048851966858,0,1,FALSE
"629","C4",34,139,0.25048851966858,0,1,FALSE
"630","C4",34,83,7.99884947109508,1,1,FALSE
"631","C4",34,84,3.17584333203285,1,1,FALSE
"632","C4",34,37,7.81756080787344,1,1,TRUE
"633","C4",34,38,1.112334392108,0,1,TRUE
"634","C4",34,17,16.1196406624785,1,1,FALSE
"635","C4",34,173,0.25048851966858,0,1,TRUE
"636","C4",34,40,10.5862246853028,1,1,FALSE
"637","C4",34,174,0.25048851966858,0,1,FALSE
"638","C4",34,175,0.25048851966858,0,1,FALSE
"639","C4",34,57,2.09236208629556,0,1,FALSE
"640","C4",34,92,3.68418898322518,1,1,TRUE
"641","C4",34,93,6.24748440291568,1,1,FALSE
"642","C4",34,94,2.02387541170593,0,1,FALSE
"643","C4",34,95,1.42361261798165,0,1,FALSE
"644","C4",34,96,1.27948218999039,0,1,FALSE
"645","C4",34,97,3.91154955897745,0,1,FALSE
"646","C4",34,98,1.30578873977046,0,1,FALSE
"647","C4",34,99,0.90893669261497,0,1,TRUE
"648","C4",34,156,0.25048851966858,0,1,FALSE
"649","C4",34,29,53.6224847109724,1,1,FALSE
"650","C4",34,3,1.15709976103873,0,1,FALSE
"651","C4",34,160,0.25048851966858,0,1,FALSE
"652","C4",34,161,0.23826956748962,0,1,FALSE
"653","C4",34,162,0.25048851966858,0,1,FALSE
"654","C4",34,32,3.30939319594541,0,1,TRUE
"655","C4",34,33,1.74175177221854,1,1,FALSE
"656","C4",34,34,6.92067469677273,1,1,TRUE
"657","C4",34,35,4.34605621121198,0,1,FALSE
"658","C4",34,49,9.33867629713291,1,1,FALSE
"659","C4",34,5,6.77779947705949,1,1,TRUE
"660","C4",34,50,1.60782420925122,0,1,FALSE
"661","C4",34,39,3.88578617186818,1,1,FALSE
"662","C4",34,52,5.91359404570211,0,1,FALSE
"663","C4",34,53,7.22035738086207,1,1,FALSE
"664","C4",34,41,1.08472298863917,0,1,FALSE
"665","C4",34,42,2.46648913716083,0,1,FALSE
"666","C4",34,44,3.87333042187984,0,1,FALSE
"667","C4",34,45,10.8042876729401,1,1,FALSE
"668","C4",34,46,5.54551983435141,0,1,FALSE
"669","C4",34,47,13.0235479895709,1,1,FALSE
"670","C4",34,48,4.12979610527072,0,1,FALSE
"671","C4",34,116,1.40117961318433,0,1,FALSE
"672","C4",34,117,3.81060001741261,1,1,TRUE
"673","C4",34,153,0.25048851966858,0,1,FALSE
"674","C4",34,51,3.8645067740786,0,1,FALSE
"675","C4",34,155,0.25048851966858,0,1,FALSE
"676","C4",34,26,0.60759039564078,0,1,FALSE
"677","C4",34,54,1.19253236255408,0,1,FALSE
"678","C4",34,55,48.2851355418822,1,1,TRUE
"679","C4",34,56,0.62695387819588,0,1,TRUE
"680","C4",34,112,10.1811962206733,1,1,FALSE
"681","C4",34,113,10.4293471013408,1,1,FALSE
"682","C4",34,114,1.58216478120442,0,1,FALSE
"683","C4",34,115,1.13908478992163,0,1,FALSE
"684","C4",34,177,0.2596527338028,0,1,TRUE
"685","C4",34,14,1.26773968902192,1,1,FALSE
"686","C4",34,140,0.25048851966858,1,1,FALSE
"687","C4",34,154,0.25048851966858,0,1,FALSE
"688","C4",34,86,2.93272200812322,0,1,TRUE
"689","C4",34,87,3.80358985747755,1,1,FALSE
"690","C4",34,27,0.80876703119256,0,1,FALSE
"691","C4",34,67,1.50872409926493,1,1,FALSE
"692","C4",34,68,1.17502514477198,0,1,FALSE
"693","C4",34,16,1.44067695846415,0,1,FALSE
"694","C4",34,31,14.3257684022824,1,1,FALSE
"695","C4",34,10,1.84132038885141,0,1,FALSE
"696","C4",34,176,0.25048851966858,0,1,FALSE
"697","C4",34,150,0.25048851966858,0,1,FALSE
"698","C4",34,151,0.25048851966858,0,1,FALSE
"699","C4",34,152,0.25048851966858,0,1,FALSE
"700","C4",34,85,2.9491480000578,0,1,FALSE
"701","C4",34,24,8.29771341266641,1,1,TRUE
"702","C4",34,25,4.94928552150517,0,1,TRUE
"703","C4",34,88,2.22509969908302,1,1,FALSE
"704","C4",34,89,3.93013476815949,0,1,FALSE
"705","C4",34,4,7.39738275303445,1,1,FALSE
"706","C4",34,43,1.44620581741253,0,1,FALSE
"707","C4",34,1,1.65568807855702,1,1,TRUE
"708","C4",34,149,0.2596527338028,0,1,FALSE
"709","C4",34,15,8.29666202368034,1,1,FALSE
"710","C4",34,100,1.31530096355595,1,1,TRUE
"711","C4",34,101,1.89271227354061,1,1,TRUE
"712","C4",34,178,0.2596527338028,0,1,TRUE
"713","C4",34,23,3.04167432841646,1,1,FALSE
"714","C4",34,18,6.57963888387718,1,1,TRUE
"715","C4",34,180,0.25048851966858,0,1,FALSE
"716","C4",34,181,0.25048851966858,0,1,FALSE
"717","C4",34,182,0.24743378162384,0,1,TRUE
"718","C4",34,9,2.95134934859283,1,1,FALSE
"719","C4",34,90,10.1538540932611,1,1,FALSE
"720","C4",34,91,7.78631891624797,1,1,FALSE
"721","C4",34,186,0.25048851966858,0,1,TRUE
"722","C4",34,19,4.31121108261422,1,1,TRUE
"723","C4",34,2,5.18951687879817,0,1,TRUE
"724","C4",34,20,0.48005521551486,0,1,TRUE
"725","C4",34,21,13.4426370677295,1,1,FALSE
"726","C4",34,179,0.25048851966858,0,1,FALSE
"727","C4",34,103,1.40358142692934,0,1,FALSE
"728","C4",34,104,1.92310628824376,1,1,FALSE
"729","C4",34,105,9.05932320495396,1,1,FALSE
"730","C4",34,106,4.80898237502597,0,1,FALSE
"731","C4",34,158,0.25048851966858,0,1,FALSE
"732","C4",34,159,0.25048851966858,0,1,FALSE
"733","C4",34,122,36.0523119492751,1,1,FALSE
"734","C4",34,11,3.532514643182,1,1,FALSE
"735","C4",34,110,1.7713355137984,1,1,FALSE
"736","C4",34,111,6.11362999012491,1,1,FALSE
"737","C4",34,148,0.25048851966858,0,1,FALSE
"738","C4",34,185,0.25048851966858,0,1,TRUE
"739","C4",34,22,1.12417191157167,0,1,TRUE
"740","C4",34,183,0.24132430553436,0,1,TRUE
"741","C4",34,184,0.24743378162384,0,1,TRUE
"742","C4",34,28,18.1838895615186,1,1,FALSE
"743","C4",34,141,0.25048851966858,0,1,FALSE
"744","C4",34,146,0.25048851966858,1,1,FALSE
"745","C4",34,147,0.23826956748962,0,1,FALSE
"746","C4",34,142,0.25048851966858,0,1,FALSE
"747","C4",34,145,0.24743378162384,0,1,FALSE
"748","C4",34,102,1.6310346751307,1,1,TRUE
"749","C4",34,107,10.0839813105954,1,1,FALSE
"750","C4",34,30,0.98106907118254,1,1,TRUE
"751","C4",34,109,1.87653986132066,0,1,FALSE
"752","C4",34,144,0.24743378162384,0,1,FALSE
"753","C4",34,108,4.77373765429591,1,1,FALSE
"754","C4",34,143,0.25048851966858,0,1,FALSE
"755","C4",35,187,3.10143874973289,0,1,TRUE
"756","C4",35,188,0.25048851966858,1,1,FALSE
"757","C4",37,197,0.25048851966858,0,1,FALSE
"758","C4",37,194,0.25048851966858,0,1,FALSE
"759","C4",37,196,0.25048851966858,0,1,FALSE
"760","C4",37,195,0.25048851966858,0,1,FALSE
"761","C4",37,192,0.25048851966858,0,1,FALSE
"762","C4",37,191,0.25048851966858,0,1,FALSE
"763","C4",37,189,0.24743378162384,0,1,FALSE
"764","C4",37,193,0.25048851966858,0,1,FALSE
"765","C4",37,190,0.25048851966858,0,1,FALSE
"766","C4",38,202,0.25048851966858,0,1,TRUE
"767","C4",38,201,2.16192983838192,0,1,TRUE
"768","C4",38,199,0.74325702694317,0,1,TRUE
"769","C4",38,198,4.36115526951393,0,1,FALSE
"770","C4",38,200,6.94155608808296,0,1,TRUE
"771","C5",40,99,1.0421238268669,1,1,TRUE
"772","C5",41,100,9.77280360173879,1,1,TRUE
"773","C5",43,101,1.1876394458682,1,1,TRUE
"774","C5",44,105,0.25048851966858,0,1,FALSE
"775","C5",44,106,0.25048851966858,0,1,FALSE
"776","C5",44,103,0.24743378162384,0,1,FALSE
"777","C5",44,104,0.25048851966858,0,1,FALSE
"778","C5",44,108,0.25048851966858,0,1,FALSE
"779","C5",44,102,0.25048851966858,0,1,FALSE
"780","C5",44,107,0.25048851966858,0,1,FALSE
"781","C6",38,436,17.2386242207585,1,1,TRUE
"782","C6",38,440,0.25048851966858,1,1,TRUE
"783","C6",38,438,18.1304186419129,1,1,FALSE
"784","C6",38,439,0.25048851966858,0,1,FALSE
"785","C6",38,437,1.35596617418559,1,1,FALSE
"786","C6",39,442,0.25048851966858,0,1,FALSE
"787","C6",39,441,3.28701749458203,0,1,FALSE
"788","C6",40,443,3.4026830003627,1,1,TRUE
"789","C6",44,444,0.2383813261986,0,1,FALSE
"790","C6",44,445,0.2504885196686,0,1,TRUE
"791","C6",44,446,0.2474337816238,0,1,TRUE
"792","D1",32,245,0.2504885196686,0,1,TRUE
"793","D1",33,246,0.2504885196686,0,1,TRUE
"794","D1",34,247,0.24743378162384,0,1,TRUE
"795","D1",39,250,0.25048851966858,0,1,FALSE
"796","D1",39,249,0.23826956748962,1,1,FALSE
"797","D1",39,248,1.7357358009305,0,1,FALSE
"798","D1",41,251,15.7406932445681,1,1,TRUE
"799","D1",41,252,1.478129408358,0,1,TRUE
"800","D1",44,256,0.2504885196686,0,1,FALSE
"801","D1",44,254,0.2413243055344,0,1,TRUE
"802","D1",44,255,0.2504885196686,0,1,FALSE
"803","D3",33,161,0.2504885196686,0,1,TRUE
"804","D3",40,162,1.4109917952347,0,1,FALSE
"805","D3",41,164,2.3376532386305,1,1,TRUE
"806","D3",41,163,2.7436963247388,1,1,TRUE
"807","D3",44,165,0.2504885196686,0,1,TRUE
"808","D3",44,166,0.2504885196686,0,1,FALSE
"809","D5",34,27,0.25048851966858,1,1,TRUE
"810","D5",34,25,0.25048851966858,0,1,FALSE
"811","D5",34,24,0.62323201767143,0,1,FALSE
"812","D5",34,26,0.25048851966858,0,1,FALSE
"813","D5",35,28,1.1434518388076,0,1,FALSE
"814","D5",39,29,2.61739348568735,1,1,FALSE
"815","D5",40,30,15.3079554021176,1,1,TRUE
"816","D5",44,34,0.2504885196686,0,1,TRUE
"817","D5",44,31,0.2474337816238,0,1,FALSE
"818","D5",44,32,0.2474337816238,0,1,FALSE
"819","D5",44,33,0.2504885196686,0,1,FALSE
"820","D5",44,35,0.2504885196686,0,1,FALSE
"821","E1",37,6,0.250488519668579,0,1,TRUE
"822","E1",37,7,0.259652733802795,1,1,TRUE
"823","E1",37,8,0.250488519668579,0,1,TRUE
"824","E1",37,9,0.250488519668579,0,1,TRUE
"825","E1",37,2,0.238269567489624,0,1,FALSE
"826","E1",37,5,0.24743378162384,0,1,TRUE
"827","E1",37,3,0.250488519668579,0,1,FALSE
"828","E1",37,4,0.259652733802795,0,1,FALSE
"829","E1",38,10,0.87633425416637,0,1,TRUE
"830","E1",39,11,5.9483342462455,0,1,FALSE
"831","E1",39,12,6.1228882784899,0,1,TRUE
"832","E1",44,42,0.25048851966858,0,1,FALSE
"833","E1",44,35,0.25048851966858,0,1,FALSE
"834","E1",44,36,0.25048851966858,0,1,FALSE
"835","E1",44,39,0.25048851966858,0,1,FALSE
"836","E1",44,40,0.25048851966858,0,1,FALSE
"837","E1",44,41,0.24743378162384,0,1,FALSE
"838","E1",44,24,0.25048851966858,0,1,FALSE
"839","E1",44,43,0.24743378162384,0,1,TRUE
"840","E1",44,44,0.25048851966858,0,1,TRUE
"841","E1",44,45,0.25048851966858,0,1,TRUE
"842","E1",44,28,0.25048851966858,0,1,FALSE
"843","E1",44,18,5.94345478977651,0,1,TRUE
"844","E1",44,37,0.25048851966858,0,1,FALSE
"845","E1",44,38,0.25048851966858,0,1,FALSE
"846","E1",44,34,0.25048851966858,0,1,FALSE
"847","E1",44,22,0.25048851966858,0,1,FALSE
"848","E1",44,25,0.25048851966858,0,1,FALSE
"849","E1",44,26,0.25048851966858,0,1,FALSE
"850","E1",44,21,0.2596527338028,0,1,FALSE
"851","E1",44,13,4.43505553043807,0,1,FALSE
"852","E1",44,14,2.80412495842471,0,1,FALSE
"853","E1",44,15,2.62033034249976,0,1,FALSE
"854","E1",44,27,0.25048851966858,0,1,FALSE
"855","E1",44,17,10.5496514062674,0,1,FALSE
"856","E1",44,32,0.25048851966858,0,1,FALSE
"857","E1",44,19,0.25048851966858,0,1,FALSE
"858","E1",44,20,0.24743378162384,0,1,FALSE
"859","E1",44,16,2.04317649320741,0,1,FALSE
"860","E1",44,33,0.25048851966858,0,1,FALSE
"861","E1",44,23,0.25048851966858,0,1,FALSE
"862","E1",44,31,0.25048851966858,0,1,FALSE
"863","E1",44,30,0.24132430553436,0,1,FALSE
"864","E1",44,29,0.25048851966858,0,1,FALSE
"865","E2",38,353,0.25048851966858,0,1,TRUE
"866","E2",38,351,5.48704027935195,0,1,TRUE
"867","E2",38,352,0.84723100102146,1,1,TRUE
"868","E2",39,354,0.2504885196686,0,1,FALSE
"869","E2",39,355,0.2504885196686,0,1,FALSE
"870","E2",40,357,1.3098826914149,0,1,TRUE
"871","E2",40,358,2.7416562901442,1,1,TRUE
"872","E2",40,356,2.0555282649247,1,1,TRUE
"873","E3",41,3,0.24743378162384,0,1,FALSE
"874","E3",41,1,1.44552339725336,0,1,FALSE
"875","E3",41,2,4.82061618044115,1,1,FALSE
"876","E4",34,206,0.94383884487012,0,1,FALSE
"877","E4",34,21,5.32075875293115,1,1,FALSE
"878","E4",34,210,0.96233494981226,0,1,FALSE
"879","E4",34,205,4.82398226926642,0,1,FALSE
"880","E4",34,211,0.93283110091797,0,1,FALSE
"881","E4",34,207,0.73232236304669,0,1,FALSE
"882","E4",34,208,2.47225577575462,0,1,FALSE
"883","E4",34,209,0.79991878566847,0,1,FALSE
"884","E4",34,102,1.49690841021523,1,1,TRUE
"885","E4",34,214,22.9086417162682,1,1,FALSE
"886","E4",34,215,4.54476500269111,1,1,FALSE
"887","E4",34,204,3.83532410852421,1,1,FALSE
"888","E4",34,264,0.52683734620871,0,1,TRUE
"889","E4",34,265,2.57885590756457,1,1,TRUE
"890","E4",34,266,0.71454614774027,0,1,TRUE
"891","E4",34,267,0.49066073706749,0,1,TRUE
"892","E4",34,268,0.68421282923772,0,1,TRUE
"893","E4",34,1,5.27275014289311,1,1,TRUE
"894","E4",34,212,0.74176755831498,0,1,FALSE
"895","E4",34,213,1.02500166560252,0,1,FALSE
"896","E4",34,101,0.7378713595958,0,1,FALSE
"897","E4",34,236,0.67163504358615,0,1,FALSE
"898","E4",34,237,0.84880018700306,0,1,FALSE
"899","E4",34,238,1.00192458804918,0,1,FALSE
"900","E4",34,239,1.1149390199799,0,1,FALSE
"901","E4",34,24,3.74445722251709,0,1,FALSE
"902","E4",34,240,1.15784803936568,0,1,FALSE
"903","E4",34,241,7.10876709738264,1,1,FALSE
"904","E4",34,242,3.53242870882593,1,1,FALSE
"905","E4",34,243,0.97054037058646,0,1,FALSE
"906","E4",34,244,0.85269452158749,0,1,FALSE
"907","E4",34,10,2.36207231608793,0,1,FALSE
"908","E4",34,100,1.08498585744934,0,1,FALSE
"909","E4",34,235,6.24397685797498,1,1,FALSE
"910","E4",34,248,1.9753657606959,1,1,TRUE
"911","E4",34,249,2.60188286511238,1,1,FALSE
"912","E4",34,25,0.81081656975401,0,1,FALSE
"913","E4",34,250,1.18317395039805,0,1,FALSE
"914","E4",34,251,6.13882353241205,1,1,FALSE
"915","E4",34,252,3.16190968019542,0,1,FALSE
"916","E4",34,253,0.84732320212807,0,1,FALSE
"917","E4",34,254,0.81883021766071,0,1,FALSE
"918","E4",34,255,5.93621580832746,1,1,FALSE
"919","E4",34,256,1.46561335728442,0,1,FALSE
"920","E4",34,245,3.87078289184151,0,1,FALSE
"921","E4",34,246,0.80705048401526,0,1,TRUE
"922","E4",34,247,0.99491258028084,0,1,TRUE
"923","E4",34,26,4.20209764291927,1,1,TRUE
"924","E4",34,260,1.85922508160932,0,1,FALSE
"925","E4",34,261,3.58127395607588,1,1,FALSE
"926","E4",34,262,1.33498842561589,0,1,FALSE
"927","E4",34,263,0.5796604976842,0,1,FALSE
"928","E4",34,191,0.91497558629511,0,1,FALSE
"929","E4",34,192,0.88330391927854,0,1,FALSE
"930","E4",34,193,3.94781861860262,1,1,FALSE
"931","E4",34,194,1.11343683291403,0,1,FALSE
"932","E4",34,195,4.2854233914268,1,1,FALSE
"933","E4",34,257,0.61070078360732,0,1,FALSE
"934","E4",34,258,0.69450443064236,0,1,FALSE
"935","E4",34,259,0.58596065065231,0,1,FALSE
"936","E4",34,199,0.96853045352553,0,1,FALSE
"937","E4",34,2,1.71624756791717,1,1,TRUE
"938","E4",34,20,1.36419851784758,0,1,FALSE
"939","E4",34,200,1.02963699956086,0,1,FALSE
"940","E4",34,201,0.88632243862955,0,1,FALSE
"941","E4",34,202,1.00415843905361,0,1,FALSE
"942","E4",34,203,5.8629630783865,1,1,FALSE
"943","E4",34,312,0.24743378162384,0,1,FALSE
"944","E4",34,313,0.25048851966858,0,1,FALSE
"945","E4",34,314,0.25048851966858,0,1,FALSE
"946","E4",34,315,0.24743378162384,1,1,FALSE
"947","E4",34,316,0.25048851966858,0,1,FALSE
"948","E4",34,317,0.24743378162384,0,1,FALSE
"949","E4",34,318,0.25048851966858,0,1,FALSE
"950","E4",34,319,0.24132430553436,0,1,FALSE
"951","E4",34,32,3.57948743654453,1,1,FALSE
"952","E4",34,320,0.25048851966858,0,1,FALSE
"953","E4",34,321,0.25048851966858,0,1,FALSE
"954","E4",34,103,1.18348227879329,0,1,TRUE
"955","E4",34,104,1.13483893349388,1,1,TRUE
"956","E4",34,216,0.85069221275394,0,1,FALSE
"957","E4",34,217,2.33079291041661,1,1,FALSE
"958","E4",34,218,0.72182447159407,0,1,FALSE
"959","E4",34,219,0.82243592294386,0,1,FALSE
"960","E4",34,22,1.2212907201335,0,1,FALSE
"961","E4",34,220,2.68847811826293,0,1,FALSE
"962","E4",34,221,1.32203932173195,0,1,FALSE
"963","E4",34,222,4.46988353673223,1,1,FALSE
"964","E4",34,223,0.9314275519709,0,1,FALSE
"965","E4",34,224,0.74731761774598,0,1,FALSE
"966","E4",34,225,5.28474880188713,0,1,FALSE
"967","E4",34,226,0.91981347878474,0,1,FALSE
"968","E4",34,227,0.85452702559888,0,1,FALSE
"969","E4",34,228,0.96805140365907,0,1,FALSE
"970","E4",34,229,8.02359518612967,1,1,FALSE
"971","E4",34,23,1.02855663387683,0,1,FALSE
"972","E4",34,230,5.83115200675793,1,1,FALSE
"973","E4",34,231,1.27872037210895,0,1,FALSE
"974","E4",34,232,1.21924341112852,0,1,FALSE
"975","E4",34,234,2.2262238239712,1,1,TRUE
"976","E4",34,343,0.24743378162384,0,1,FALSE
"977","E4",34,344,0.24441629648209,0,1,FALSE
"978","E4",34,345,0.25048851966858,0,1,FALSE
"979","E4",34,346,0.2596527338028,0,1,FALSE
"980","E4",34,347,0.25048851966858,0,1,FALSE
"981","E4",34,348,0.24132430553436,0,1,FALSE
"982","E4",34,349,0.25048851966858,0,1,FALSE
"983","E4",34,35,1.32927076547082,0,1,TRUE
"984","E4",34,350,0.25048851966858,0,1,FALSE
"985","E4",34,351,0.25015324354172,0,1,FALSE
"986","E4",34,352,0.24132430553436,0,1,FALSE
"987","E4",34,353,0.25048851966858,0,1,TRUE
"988","E4",34,354,0.25048851966858,0,1,TRUE
"989","E4",34,355,0.25048851966858,0,1,TRUE
"990","E4",34,356,0.25048851966858,0,1,TRUE
"991","E4",34,36,2.84675233746446,0,1,TRUE
"992","E4",34,37,1.85367569712377,0,1,FALSE
"993","E4",34,38,1.35118251780418,0,1,FALSE
"994","E4",34,39,2.87344554889915,1,1,FALSE
"995","E4",34,4,3.07973599228111,1,1,TRUE
"996","E4",34,40,10.5458738632628,1,1,FALSE
"997","E4",34,41,6.546065320576,1,1,FALSE
"998","E4",34,42,5.97377890610167,1,1,FALSE
"999","E4",34,43,2.24020618779082,0,1,FALSE
"1000","E4",34,44,0.69892360087121,0,1,FALSE
"1001","E4",34,45,1.58398034588216,0,1,FALSE
"1002","E4",34,46,1.11166682458631,0,1,FALSE
"1003","E4",34,47,1.79285842486831,0,1,FALSE
"1004","E4",34,48,0.86241806902907,0,1,FALSE
"1005","E4",34,49,0.98764721442303,0,1,FALSE
"1006","E4",34,5,0.90508062154314,0,1,TRUE
"1007","E4",34,50,2.4656425765503,0,1,FALSE
"1008","E4",34,51,6.87427950184931,1,1,TRUE
"1009","E4",34,52,0.85499473782091,0,1,TRUE
"1010","E4",34,53,0.64853586112168,0,1,TRUE
"1011","E4",34,54,0.70898062525014,0,1,TRUE
"1012","E4",34,55,0.52972733019658,0,1,TRUE
"1013","E4",34,56,3.1549845852555,1,1,TRUE
"1014","E4",34,269,0.67845653146376,0,1,FALSE
"1015","E4",34,233,4.1319970578572,1,1,FALSE
"1016","E4",34,59,0.93172307662925,0,1,FALSE
"1017","E4",34,6,1.11125489061803,0,1,TRUE
"1018","E4",34,60,0.92448062557756,0,1,FALSE
"1019","E4",34,61,0.91094021926493,0,1,FALSE
"1020","E4",34,62,3.11307948251675,1,1,FALSE
"1021","E4",34,63,0.64345145325216,0,1,FALSE
"1022","E4",34,64,0.79941232485248,0,1,FALSE
"1023","E4",34,65,0.85825520211204,0,1,FALSE
"1024","E4",34,66,1.96332405881998,0,1,TRUE
"1025","E4",34,67,12.3626550752898,1,1,TRUE
"1026","E4",34,68,3.72475685774378,0,1,FALSE
"1027","E4",34,69,1.0474464617933,0,1,FALSE
"1028","E4",34,7,1.18530757338856,1,1,FALSE
"1029","E4",34,70,0.57394444766194,0,1,FALSE
"1030","E4",34,71,2.89223379490789,0,1,FALSE
"1031","E4",34,72,4.02300967885974,1,1,FALSE
"1032","E4",34,73,1.31420694979884,0,1,FALSE
"1033","E4",34,74,5.16956159299842,1,1,FALSE
