"","quad","year","trackID","area.t1","area.t0","age","nearEdge"
"1427","B5",42,84,139.262582190856,99.5884656908963,10,FALSE
"1428","B5",43,1,114.290759412471,67.5469460507331,11,TRUE
"1429","B5",43,10,162.53468437983,168.160526744032,11,TRUE
"1430","B5",43,106,141.043551950502,111.374645907965,11,FALSE
"1431","B5",43,107,49.1671278503396,78.9633309882775,11,TRUE
"1432","B5",43,121,134.712466137833,166.997367289695,11,TRUE
"1433","B5",43,122,14.2383270085297,5.2615697104418,11,FALSE
"1434","B5",43,142,144.260055536091,185.765703553439,11,TRUE
"1435","B5",43,155,39.4425601392649,54.8736544658984,5,TRUE
"1436","B5",43,156,4.2172623311634,21.3896155392273,4,FALSE
"1437","B5",43,157,91.5754616015637,57.4321276595955,4,FALSE
"1438","B5",43,161,7.1305525875665,3.3781027117142,2,TRUE
"1439","B5",43,17,273.474377328519,223.844396897092,11,FALSE
"1440","B5",43,22,13.3899738760573,26.1608868482109,11,TRUE
"1441","B5",43,30,62.0681394465237,43.335306873454,11,FALSE
"1442","B5",43,45,32.7057657677828,10.3854424412702,11,TRUE
"1443","B5",43,55,43.5911610598785,49.4391471028626,11,FALSE
"1444","B5",43,73,87.2440532432143,82.5552954623855,11,TRUE
"1445","B5",43,84,210.426872936359,139.262582190856,11,FALSE
"1446","B5",44,1,133.122137476812,114.290759412471,12,TRUE
"1447","B5",44,10,148.258550686636,162.53468437983,12,TRUE
"1448","B5",44,106,147.450999388992,141.043551950502,12,FALSE
"1449","B5",44,107,75.4108586528708,49.1671278503396,12,TRUE
"1450","B5",44,121,161.275256453485,134.712466137833,12,TRUE
"1451","B5",44,142,160.618114540711,144.260055536091,12,TRUE
"1452","B5",44,155,32.0428947231288,39.4425601392649,6,TRUE
"1453","B5",44,157,97.9172624892245,91.5754616015637,5,FALSE
"1454","B5",44,161,16.2777421456418,7.1305525875665,3,TRUE
"1455","B5",44,162,2.0905619944284,2.0686418312037,1,TRUE
"1456","B5",44,17,246.36662847854,273.474377328519,12,FALSE
"1457","B5",44,30,86.1834593088264,62.0681394465237,12,FALSE
"1458","B5",44,45,48.9799843384958,32.7057657677828,12,TRUE
"1459","B5",44,55,50.3198778877793,43.5911610598785,12,FALSE
"1460","B5",44,73,111.644983844613,87.2440532432143,12,TRUE
"1461","B5",44,84,151.885245433248,210.426872936359,12,FALSE
"1462","B6",34,11,11.4017953929559,15.9313661681896,1,TRUE
"1463","B6",34,14,5.92565063505042,40.4991431424086,1,FALSE
"1464","B6",34,15,3.64713511194888,16.5886251185564,1,TRUE
"1465","B6",34,16,15.5166280734838,36.1956239818318,1,FALSE
"1466","B6",34,17,8.84808932546955,32.5184606792952,1,FALSE
"1467","B6",34,18,12.5166183060704,98.7732329468989,1,TRUE
"1468","B6",34,19,10.973436806322,105.662376960535,1,FALSE
"1469","B6",34,2,3.48040303598381,26.7354752365588,1,TRUE
"1470","B6",34,21,6.97671681139023,46.6234293846702,1,FALSE
"1471","B6",34,22,37.3888082252885,108.757188359177,1,FALSE
"1472","B6",34,23,6.80792624052128,16.8334724372217,1,FALSE
"1473","B6",34,24,11.4738345770529,79.5328805478999,1,FALSE
"1474","B6",34,26,48.9488558931595,67.5034955390962,1,FALSE
"1475","B6",34,27,4.76253349189633,11.6799874433649,1,FALSE
"1476","B6",34,28,16.3728785533329,129.812151609703,1,FALSE
"1477","B6",34,29,21.4821241054493,36.6419064959803,1,TRUE
"1478","B6",34,3,15.9677438715921,28.2678072075855,1,TRUE
"1479","B6",34,30,18.0083188894239,39.3766150090173,1,TRUE
"1480","B6",34,32,40.4075639524299,38.9721681576593,1,TRUE
"1481","B6",34,34,145.842939593348,168.215259739974,1,TRUE
"1482","B6",34,35,35.7661939783317,76.6370929048187,1,TRUE
"1483","B6",34,36,27.4133053485107,27.2391564622453,1,FALSE
"1484","B6",34,38,3.66177840854753,17.4979208738505,1,TRUE
"1485","B6",34,39,18.9981520868347,14.9422223920018,1,FALSE
"1486","B6",34,4,19.4673350037693,19.1414696003661,1,TRUE
"1487","B6",34,40,5.01583467373754,52.991379216608,1,TRUE
"1488","B6",34,42,0.96818990103846,13.6686521567764,1,TRUE
"1489","B6",34,43,23.2014902874742,18.1601513048175,1,FALSE
"1490","B6",34,44,8.48140879557318,28.2718572857031,1,FALSE
"1491","B6",34,45,1.00942847458698,57.4563889912931,1,FALSE
"1492","B6",34,46,11.1273500655381,96.0505039972777,1,TRUE
"1493","B6",34,47,0.25048851966858,4.8870350315356,1,FALSE
"1494","B6",34,48,4.22231280385655,27.2030631308174,1,FALSE
"1495","B6",34,53,17.4156618945266,34.4212950897581,1,FALSE
"1496","B6",34,54,2.40325299395987,56.4271788316342,1,FALSE
"1497","B6",34,55,18.925244380344,78.6897464199734,1,TRUE
"1498","B6",34,56,8.10819909804724,45.8955318633713,1,TRUE
"1499","B6",34,57,0.76903300147407,7.4140820504222,1,FALSE
"1500","B6",34,59,10.4124215482489,9.9441197632649,1,FALSE
"1501","B6",34,63,16.8771088591489,46.7926917443433,1,TRUE
"1502","B6",34,65,23.9990686832783,52.0351763276256,1,FALSE
"1503","B6",34,67,9.08798957469299,15.745670737355,1,FALSE
"1504","B6",34,7,31.6012667698499,75.6564060572227,1,TRUE
"1505","B6",34,70,4.93783851303554,25.1730884237709,1,TRUE
"1506","B6",34,71,8.22881616809983,66.3359627845524,1,TRUE
"1507","B6",34,73,4.807461322389,25.2002619321441,1,FALSE
"1508","B6",34,75,15.9070650493315,37.6038759636517,1,TRUE
"1509","B6",34,8,0.25048851966858,11.23091186652,1,TRUE
"1510","B6",34,9,36.8220984399623,148.18599391997,1,FALSE
"1511","B6",35,11,23.2665369404653,11.4017953929559,2,TRUE
"1512","B6",35,14,12.0033469447192,5.92565063505042,2,FALSE
"1513","B6",35,16,45.5347230931584,15.5166280734838,2,FALSE
"1514","B6",35,17,14.8155299701248,8.84808932546955,2,FALSE
"1515","B6",35,18,60.3036985831906,12.5166183060704,2,TRUE
"1516","B6",35,19,22.3666558616509,10.973436806322,2,FALSE
"1517","B6",35,2,4.21079657395026,3.48040303598381,2,TRUE
"1518","B6",35,21,18.0615258961864,6.97671681139023,2,FALSE
"1519","B6",35,22,70.0610948055847,37.3888082252885,2,FALSE
"1520","B6",35,23,14.4041458530261,6.80792624052128,2,FALSE
"1521","B6",35,24,31.6105837031651,11.4738345770529,2,FALSE
"1522","B6",35,26,67.4943547716917,48.9488558931595,2,FALSE
"1523","B6",35,27,2.34866251013628,4.76253349189633,2,FALSE
"1524","B6",35,28,20.921963367506,16.3728785533329,2,FALSE
"1525","B6",35,29,58.5833900905166,21.4821241054493,2,TRUE
"1526","B6",35,3,18.4418176600818,15.9677438715921,2,TRUE
"1527","B6",35,30,17.8716269076817,18.0083188894239,2,TRUE
"1528","B6",35,32,17.139264197463,40.4075639524299,2,TRUE
"1529","B6",35,34,139.759746582557,145.842939593348,2,TRUE
"1530","B6",35,35,42.0322108452554,35.7661939783317,2,FALSE
"1531","B6",35,36,55.7264645473096,27.4133053485107,2,FALSE
"1532","B6",35,38,1.07277101512449,3.66177840854753,2,TRUE
"1533","B6",35,39,47.4938860720168,18.9981520868347,2,FALSE
"1534","B6",35,4,14.9190687538075,19.4673350037693,2,TRUE
"1535","B6",35,40,5.25308624745267,5.01583467373754,2,FALSE
"1536","B6",35,42,3.73684039131012,0.96818990103846,2,TRUE
"1537","B6",35,43,28.3332514151275,23.2014902874742,2,FALSE
"1538","B6",35,44,14.2672070425784,8.48140879557318,2,FALSE
"1539","B6",35,45,7.60417318314876,1.00942847458698,2,TRUE
"1540","B6",35,46,7.64553414138998,11.1273500655381,2,TRUE
"1541","B6",35,47,4.42181624754083,0.25048851966858,2,FALSE
"1542","B6",35,48,13.8806519965465,4.22231280385655,2,FALSE
"1543","B6",35,53,18.9015215489979,17.4156618945266,2,FALSE
"1544","B6",35,54,11.4177239838288,2.40325299395987,2,FALSE
"1545","B6",35,55,24.4085987153946,18.925244380344,2,TRUE
"1546","B6",35,56,42.9190622443625,8.10819909804724,2,TRUE
"1547","B6",35,57,5.44941303349751,0.76903300147407,2,FALSE
"1548","B6",35,59,19.5967130307867,10.4124215482489,2,FALSE
"1549","B6",35,63,21.5796111148794,16.8771088591489,2,TRUE
"1550","B6",35,65,26.1231574615551,23.9990686832783,2,FALSE
"1551","B6",35,67,12.7453339160527,9.08798957469299,2,FALSE
"1552","B6",35,7,65.4024671363962,31.6012667698499,2,TRUE
"1553","B6",35,70,5.46931010010053,4.93783851303554,2,TRUE
"1554","B6",35,71,17.8624112127183,8.22881616809983,2,FALSE
"1555","B6",35,75,32.4606461299305,15.9070650493315,2,TRUE
"1556","B6",35,82,24.8859405123128,5.49867273915414,1,FALSE
"1557","B6",35,84,9.30079481651233,1.17343897659443,1,FALSE
"1558","B6",35,9,98.8923325218721,36.8220984399623,2,FALSE
"1559","B6",36,11,3.06303523428937,23.2665369404653,3,TRUE
"1560","B6",36,14,1.24938786029816,12.0033469447192,3,FALSE
"1561","B6",36,16,3.14745964848679,45.5347230931584,3,TRUE
"1562","B6",36,17,3.28392354141357,14.8155299701248,3,TRUE
"1563","B6",36,18,5.73723075926002,60.3036985831906,3,TRUE
"1564","B6",36,19,2.49877572059631,22.3666558616509,3,FALSE
"1565","B6",36,2,0.250488519668579,4.21079657395026,3,TRUE
"1566","B6",36,21,2.34473642467333,18.0615258961864,3,FALSE
"1567","B6",36,22,6.79076082604457,70.0610948055847,3,FALSE
"1568","B6",36,23,0.507086515426635,14.4041458530261,3,FALSE
"1569","B6",36,24,2.25134193897247,31.6105837031651,3,FALSE
"1570","B6",36,26,2.62071101884093,67.4943547716917,3,FALSE
"1571","B6",36,28,1.49987637996673,20.921963367506,3,FALSE
"1572","B6",36,29,6.23777508735656,58.5833900905166,3,TRUE
"1573","B6",36,3,0.992789864540099,18.4418176600818,3,TRUE
"1574","B6",36,30,1.50293111801147,17.8716269076817,3,TRUE
"1575","B6",36,32,2.2560028959173,17.139264197463,3,TRUE
"1576","B6",36,34,16.4782080285248,139.759746582557,3,TRUE
"1577","B6",36,35,2.4896115064621,42.0322108452554,3,TRUE
"1578","B6",36,36,6.24237452769934,55.7264645473096,3,FALSE
"1579","B6",36,39,1.25233083963394,47.4938860720168,3,FALSE
"1580","B6",36,4,5.87329917747844,14.9190687538075,3,TRUE
"1581","B6",36,40,0.955782050094674,5.25308624745267,3,FALSE
"1582","B6",36,43,0.250488519668579,28.3332514151275,3,FALSE
"1583","B6",36,44,3.20803179001525,14.2672070425784,3,FALSE
"1584","B6",36,45,0.497922301292419,7.60417318314876,3,FALSE
"1585","B6",36,46,2.43398594272867,7.64553414138998,3,TRUE
"1586","B6",36,48,1.56426576399596,13.8806519965465,3,FALSE
"1587","B6",36,53,3.99559736251831,18.9015215489979,3,FALSE
"1588","B6",36,54,1.74425542354584,11.4177239838288,3,FALSE
"1589","B6",36,55,2.67392242282273,24.4085987153946,3,TRUE
"1590","B6",36,56,7.59445975629956,42.9190622443625,3,TRUE
"1591","B6",36,57,0.500977039337158,5.44941303349751,3,FALSE
"1592","B6",36,59,0.748410820960998,19.5967130307867,3,FALSE
"1593","B6",36,63,2.88939452863085,21.5796111148794,3,TRUE
"1594","B6",36,65,1.74731016159057,26.1231574615551,3,FALSE
"1595","B6",36,67,2.00085341930389,12.7453339160527,3,FALSE
"1596","B6",36,7,7.35761492800992,65.4024671363962,3,TRUE
"1597","B6",36,70,1.50904059410095,5.46931010010053,3,TRUE
"1598","B6",36,71,3.01502645015716,17.8624112127183,3,FALSE
"1599","B6",36,75,2.82864808189582,32.4606461299305,3,TRUE
"1600","B6",36,82,3.17290707389896,24.8859405123128,2,FALSE
"1601","B6",36,84,2.29133481137337,9.30079481651233,2,TRUE
"1602","B6",36,9,7.52909370837481,98.8923325218721,3,FALSE
"1603","B6",39,11,35.3510211998163,5.97149178246517,6,TRUE
"1604","B6",39,14,23.9814172831006,3.65573243117391,6,FALSE
"1605","B6",39,16,54.2647850926436,9.67571013656877,6,FALSE
"1606","B6",39,17,13.6758198711033,3.93802709531875,6,FALSE
"1607","B6",39,18,91.0772813801156,24.0374719329578,6,TRUE
"1608","B6",39,19,50.0173152180961,3.14496729709011,6,FALSE
"1609","B6",39,2,6.714906603902,0.82994017989116,6,TRUE
"1610","B6",39,21,45.0323048431685,8.73255264595834,6,FALSE
"1611","B6",39,22,99.8239402300081,25.1647002442205,6,FALSE
"1612","B6",39,24,68.0898599825933,11.6214948585965,6,FALSE
"1613","B6",39,26,48.3684432640982,7.59873636710465,6,FALSE
"1614","B6",39,29,54.9924347045535,9.53882464204078,6,TRUE
"1615","B6",39,3,15.8455754363899,1.04853017152969,6,TRUE
"1616","B6",39,30,8.9846551684112,0.91618118287562,6,TRUE
"1617","B6",39,34,192.400939355274,36.4071105415043,6,TRUE
"1618","B6",39,36,86.5518805092836,8.98464449656566,6,FALSE
"1619","B6",39,39,39.3892726528592,3.9945356679995,6,FALSE
"1620","B6",39,4,16.5345085687107,1.82797093491547,6,TRUE
"1621","B6",39,44,46.6812889939363,11.218691410275,6,FALSE
"1622","B6",39,46,53.5318260096094,9.90684600327437,6,TRUE
"1623","B6",39,48,57.3071247058354,11.5593657958786,6,FALSE
"1624","B6",39,53,140.6749644045,19.0614294831981,6,FALSE
"1625","B6",39,54,50.7654890732274,5.89089729479843,6,FALSE
"1626","B6",39,55,13.0851879974752,9.9920945678389,6,TRUE
"1627","B6",39,56,107.629210621471,50.576298029534,6,TRUE
"1628","B6",39,57,16.9244248993045,3.13420663251375,6,FALSE
"1629","B6",39,67,183.360165278524,35.5030981497473,6,FALSE
"1630","B6",39,7,68.5880879710323,13.0751962935576,6,TRUE
"1631","B6",39,75,37.2616918345951,6.50096621419211,6,TRUE
"1632","B6",39,81,41.4877288902378,12.7752313658411,5,FALSE
"1633","B6",39,82,79.1314911987188,14.82640083624,5,FALSE
"1634","B6",39,84,86.5932465679915,20.2769846320309,5,TRUE
"1635","B6",39,88,4.8618734091359,0.69014023532611,1,TRUE
"1636","B6",39,9,105.685312737926,20.3806843663938,6,FALSE
"1637","B6",40,11,53.1917789514432,35.3510211998163,7,TRUE
"1638","B6",40,14,9.62807147515379,23.9814172831006,7,FALSE
"1639","B6",40,16,28.6961811383211,54.2647850926436,7,FALSE
"1640","B6",40,17,4.85098168736431,13.6758198711033,7,FALSE
"1641","B6",40,18,26.9738530293916,91.0772813801156,7,TRUE
"1642","B6",40,19,20.8308912570565,50.0173152180961,7,FALSE
"1643","B6",40,2,4.77412422504389,6.714906603902,7,TRUE
"1644","B6",40,21,65.2613401808592,45.0323048431685,7,FALSE
"1645","B6",40,22,89.2728530956085,99.8239402300081,7,FALSE
"1646","B6",40,24,31.3792043535281,68.0898599825933,7,FALSE
"1647","B6",40,26,18.5176968350846,48.3684432640982,7,FALSE
"1648","B6",40,29,30.195568501754,54.9924347045535,7,TRUE
"1649","B6",40,3,12.7055569877613,15.8455754363899,7,TRUE
"1650","B6",40,30,4.8945885054343,8.9846551684112,7,TRUE
"1651","B6",40,34,61.7260356656126,192.400939355274,7,TRUE
"1652","B6",40,36,35.2668762535751,86.5518805092836,7,FALSE
"1653","B6",40,39,28.2528824259917,39.3892726528592,7,FALSE
"1654","B6",40,4,25.7800126815855,16.5345085687107,7,TRUE
"1655","B6",40,44,53.8094097667593,46.6812889939363,7,FALSE
"1656","B6",40,46,58.8542398178019,53.5318260096094,7,TRUE
"1657","B6",40,48,41.1380324085466,57.3071247058354,7,FALSE
"1658","B6",40,53,82.4148847462514,140.6749644045,7,FALSE
"1659","B6",40,54,32.2479958743142,50.7654890732274,7,FALSE
"1660","B6",40,56,88.2887485692217,107.629210621471,7,TRUE
"1661","B6",40,67,92.3845243938502,183.360165278524,7,TRUE
"1662","B6",40,7,82.4197208593816,68.5880879710323,7,TRUE
"1663","B6",40,75,27.2848396577615,37.2616918345951,7,TRUE
"1664","B6",40,81,39.0318947893923,41.4877288902378,6,FALSE
"1665","B6",40,82,108.419147469136,79.1314911987188,6,FALSE
"1666","B6",40,84,41.1544747942938,86.5932465679915,6,TRUE
"1667","B6",40,88,2.40398660014618,4.8618734091359,2,TRUE
"1668","B6",40,9,80.0555099966518,105.685312737926,7,FALSE
"1669","B6",41,11,50.893617504907,53.1917789514432,8,TRUE
"1670","B6",41,14,2.4686197539207,9.62807147515379,8,FALSE
"1671","B6",41,16,68.1482570462058,28.6961811383211,8,FALSE
"1672","B6",41,18,58.1403052175956,26.9738530293916,8,TRUE
"1673","B6",41,19,0.8833729828853,20.8308912570565,8,FALSE
"1674","B6",41,21,87.1958819605934,65.2613401808592,8,FALSE
"1675","B6",41,22,160.084884053399,89.2728530956085,8,FALSE
"1676","B6",41,24,36.3273177119025,31.3792043535281,8,FALSE
"1677","B6",41,26,37.9040919463988,18.5176968350846,8,FALSE
"1678","B6",41,29,99.3434926973073,30.195568501754,8,TRUE
"1679","B6",41,3,17.8185655815888,12.7055569877613,8,TRUE
"1680","B6",41,34,257.037073189761,61.7260356656126,8,TRUE
"1681","B6",41,36,29.6553972837335,35.2668762535751,8,FALSE
"1682","B6",41,39,32.8687090385498,28.2528824259917,8,FALSE
"1683","B6",41,4,43.8492760655014,25.7800126815855,8,TRUE
"1684","B6",41,44,46.6426688880431,53.8094097667593,8,FALSE
"1685","B6",41,46,79.4174448767432,58.8542398178019,8,TRUE
"1686","B6",41,48,70.1014466599356,41.1380324085466,8,FALSE
"1687","B6",41,53,194.74731624733,82.4148847462514,8,TRUE
"1688","B6",41,54,81.2875601138435,32.2479958743142,8,FALSE
"1689","B6",41,56,118.619879498162,88.2887485692217,8,TRUE
"1690","B6",41,67,90.247239868559,92.3845243938502,8,TRUE
"1691","B6",41,7,121.519717156453,82.4197208593816,8,TRUE
"1692","B6",41,75,42.623541169032,27.2848396577615,8,TRUE
"1693","B6",41,81,47.0217935770061,39.0318947893923,7,FALSE
"1694","B6",41,82,203.614800436873,108.419147469136,7,FALSE
"1695","B6",41,84,195.386947761145,41.1544747942938,7,TRUE
"1696","B6",41,88,14.7579565642332,2.40398660014618,3,TRUE
"1697","B6",41,9,118.843519932734,80.0555099966518,8,FALSE
"1698","B6",42,11,55.3237495826051,50.893617504907,9,TRUE
"1699","B6",42,16,51.4047002546689,68.1482570462058,9,FALSE
"1700","B6",42,18,133.952241096021,58.1403052175956,9,TRUE
"1701","B6",42,21,340.124695346732,87.1958819605934,9,FALSE
"1702","B6",42,22,212.57788813293,160.084884053399,9,FALSE
"1703","B6",42,24,65.7886436358132,36.3273177119025,9,FALSE
"1704","B6",42,26,2.6251449647117,37.9040919463988,9,FALSE
"1705","B6",42,29,76.9815980475669,99.3434926973073,9,TRUE
"1706","B6",42,3,11.1913307713343,17.8185655815888,9,TRUE
"1707","B6",42,34,86.439278443447,257.037073189761,9,TRUE
"1708","B6",42,36,33.0587936738001,29.6553972837335,9,FALSE
"1709","B6",42,39,36.2955433630028,32.8687090385498,9,FALSE
"1710","B6",42,4,28.9686145103142,43.8492760655014,9,TRUE
"1711","B6",42,44,18.6024127449672,46.6426688880431,9,FALSE
"1712","B6",42,46,109.825775005102,79.4174448767432,9,TRUE
"1713","B6",42,53,470.996585003675,194.74731624733,9,FALSE
"1714","B6",42,56,28.450608783144,118.619879498162,9,TRUE
"1715","B6",42,67,25.9623855789001,90.247239868559,9,TRUE
"1716","B6",42,7,109.727278312362,121.519717156453,9,TRUE
"1717","B6",42,75,64.3346701050962,42.623541169032,9,TRUE
"1718","B6",42,81,18.2722324897422,47.0217935770061,8,FALSE
"1719","B6",42,82,247.391690121491,203.614800436873,8,FALSE
"1720","B6",42,84,88.3015036251237,195.386947761145,8,TRUE
"1721","B6",42,88,16.4827163697841,14.7579565642332,4,TRUE
"1722","B6",42,9,115.359252770815,118.843519932734,9,FALSE
"1723","B6",43,11,141.179708236354,55.3237495826051,10,TRUE
"1724","B6",43,16,29.4215137019805,51.4047002546689,10,FALSE
"1725","B6",43,18,121.581162540788,133.952241096021,10,TRUE
"1726","B6",43,21,329.60392323095,340.124695346732,10,FALSE
"1727","B6",43,22,308.670287335636,212.57788813293,10,FALSE
"1728","B6",43,24,142.593760909172,65.7886436358132,10,FALSE
"1729","B6",43,29,604.129998157138,76.9815980475669,10,TRUE
"1730","B6",43,3,30.0454911492409,11.1913307713343,10,TRUE
"1731","B6",43,36,33.6834368125517,33.0587936738001,10,FALSE
"1732","B6",43,39,153.85792267454,36.2955433630028,10,FALSE
"1733","B6",43,4,58.840684434788,28.9686145103142,10,TRUE
"1734","B6",43,46,213.221066301618,109.825775005102,10,TRUE
"1735","B6",43,53,448.260175165597,470.996585003675,10,TRUE
"1736","B6",43,56,29.3951538614059,28.450608783144,10,TRUE
"1737","B6",43,67,65.7846054825999,25.9623855789001,10,TRUE
"1738","B6",43,7,153.556988827824,109.727278312362,10,TRUE
"1739","B6",43,75,98.5051852800081,64.3346701050962,10,TRUE
"1740","B6",43,81,18.9087867452921,18.2722324897422,9,FALSE
"1741","B6",43,82,540.12341744914,247.391690121491,9,FALSE
"1742","B6",43,84,53.139938342861,88.3015036251237,9,TRUE
"1743","B6",43,88,21.6138141706008,16.4827163697841,5,TRUE
"1744","B6",43,9,126.18835610123,115.359252770815,10,FALSE
"1745","B6",44,16,9.672053816195,29.4215137019805,11,TRUE
"1746","B6",44,21,292.030746572209,329.60392323095,11,FALSE
"1747","B6",44,22,1341.53699411609,308.670287335636,11,FALSE
"1748","B6",44,24,0.241324305534,142.593760909172,11,FALSE
"1749","B6",44,26,24.938984445614,4.2557816471935,11,FALSE
"1750","B6",44,29,456.967495724711,604.129998157138,11,TRUE
"1751","B6",44,36,18.143896550612,33.6834368125517,11,FALSE
"1752","B6",44,39,558.662966322427,153.85792267454,11,FALSE
"1753","B6",44,46,199.90414429395,213.221066301618,11,TRUE
"1754","B6",44,53,502.55643976995,448.260175165597,11,TRUE
"1755","B6",44,56,37.331608005434,29.3951538614059,11,TRUE
"1756","B6",44,7,416.321041969613,153.556988827824,11,TRUE
"1757","B6",44,81,27.569785075684,18.9087867452921,10,FALSE
"1758","B6",44,82,665.623148972045,540.12341744914,10,TRUE
"1759","B6",44,84,38.300383414047,53.139938342861,10,FALSE
"1760","B6",44,88,42.324969365885,21.6138141706008,6,TRUE
"1761","C1",32,1,21.0183126600108,51.0936272798225,1,TRUE
"1762","C1",32,10,2.2487611003436,6.93259973970819,1,FALSE
"1763","C1",32,106,29.0738446436715,22.3576778044425,1,FALSE
"1764","C1",32,112,24.9974978425599,22.1254948169392,1,TRUE
"1765","C1",32,113,18.8889033003772,19.4408791058511,1,FALSE
"1766","C1",32,115,31.6390354495512,20.3624456222107,1,FALSE
"1767","C1",32,117,78.1620000918859,47.5837520980695,1,TRUE
"1768","C1",32,120,9.3710870792467,5.46944617251917,1,FALSE
"1769","C1",32,122,71.2136720249577,22.3737624035967,1,TRUE
"1770","C1",32,125,0.429463672107,5.67369770146392,1,TRUE
"1771","C1",32,126,1.4627832117557,15.6145699080248,1,FALSE
"1772","C1",32,128,95.0828429365966,54.5329826407648,1,TRUE
"1773","C1",32,130,0.6136832655128,13.7106818372801,1,TRUE
"1774","C1",32,131,25.4801491336229,12.0804313462112,1,FALSE
"1775","C1",32,133,4.0277379689793,6.13871715674839,1,FALSE
"1776","C1",32,136,5.4146236706485,3.83764236961293,1,FALSE
"1777","C1",32,137,3.7870652408349,7.42839782740877,1,FALSE
"1778","C1",32,142,6.2541369723941,11.3610057907043,1,TRUE
"1779","C1",32,143,107.128057350776,80.3888759944547,1,FALSE
"1780","C1",32,145,1.7931650948775,3.2859041924836,1,TRUE
"1781","C1",32,147,75.5181474874393,41.1927074041169,1,FALSE
"1782","C1",32,148,3.3415208851999,10.7354778992921,1,FALSE
"1783","C1",32,149,22.3800083050199,9.62880981583567,1,FALSE
"1784","C1",32,151,1.1407514479877,5.2881556429424,1,TRUE
"1785","C1",32,155,9.4183168117828,11.414583454533,1,TRUE
"1786","C1",32,156,3.6982142564997,7.78079479995989,1,FALSE
"1787","C1",32,157,52.140855241833,22.3967018411725,1,TRUE
"1788","C1",32,158,9.0756904439595,13.6991269438722,1,TRUE
"1789","C1",32,161,141.750188390973,30.4593313499129,1,FALSE
"1790","C1",32,162,1.3250615163981,15.8324314784348,1,TRUE
"1791","C1",32,164,14.4111879642336,4.11706167678573,1,TRUE
"1792","C1",32,166,0.2504885196686,4.61368679732683,1,FALSE
"1793","C1",32,169,17.4851201174951,23.8270539298979,1,TRUE
"1794","C1",32,170,3.7749625232989,5.31840131033297,1,TRUE
"1795","C1",32,172,50.9052661884595,21.2903928780946,1,TRUE
"1796","C1",32,182,40.7744384542068,25.272497596609,1,FALSE
"1797","C1",32,186,4.5835784637567,20.6427341082499,1,FALSE
"1798","C1",32,191,4.5060258082303,8.76207459135169,1,FALSE
"1799","C1",32,194,8.8726211533549,13.2226875933093,1,FALSE
"1800","C1",32,198,29.6431605925462,23.2819019283446,1,TRUE
"1801","C1",32,199,16.9779702327156,21.3225987369283,1,FALSE
"1802","C1",32,2,21.406120123719,39.5100133505316,1,TRUE
"1803","C1",32,201,133.537980444218,47.9831506388872,1,TRUE
"1804","C1",32,203,6.912394941713,9.05771394859813,1,TRUE
"1805","C1",32,205,29.0557117571713,16.508947730987,1,TRUE
"1806","C1",32,206,12.6486437714447,20.5605623639563,1,TRUE
"1807","C1",32,23,184.803056774325,98.4864858215396,1,FALSE
"1808","C1",32,24,52.4883230091249,42.8772741310092,1,FALSE
"1809","C1",32,25,27.9981259907176,22.0075392361237,1,FALSE
"1810","C1",32,3,32.3065380263723,18.6236785550243,1,TRUE
"1811","C1",32,30,23.9202311861656,26.1279282444687,1,FALSE
"1812","C1",32,31,4.7795467123892,10.3848003126585,1,FALSE
"1813","C1",32,33,35.1287451337577,11.672074069956,1,FALSE
"1814","C1",32,34,45.0995074525099,16.0874406117147,1,FALSE
"1815","C1",32,36,11.3453228950645,11.3168533053334,1,FALSE
"1816","C1",32,4,44.177714889328,39.7491578461642,1,TRUE
"1817","C1",32,40,15.5680251639398,5.29097390511739,1,TRUE
"1818","C1",32,41,11.2930476351726,8.00633542743706,1,TRUE
"1819","C1",32,52,23.5009044535964,20.3743605036783,1,FALSE
"1820","C1",32,53,69.1295021727082,45.7304189561302,1,FALSE
"1821","C1",32,55,5.4204288889364,10.1962002405378,1,FALSE
"1822","C1",32,56,15.2830566888675,17.1946898198669,1,FALSE
"1823","C1",32,60,11.2056673403263,8.8081589977065,1,FALSE
"1824","C1",32,63,27.5077944004426,15.3075507984258,1,FALSE
"1825","C1",32,65,2.3285008355261,6.10206286403413,1,FALSE
"1826","C1",32,67,4.0728237134984,9.37399139459725,1,FALSE
"1827","C1",32,7,129.814719475976,59.1241644361669,1,FALSE
"1828","C1",32,74,12.677669841378,10.5178054569788,1,FALSE
"1829","C1",32,75,27.7476923707615,37.2688202833441,1,FALSE
"1830","C1",32,77,36.1337859395773,24.1437418098403,1,FALSE
"1831","C1",32,78,39.9702220256447,9.26180435003954,1,FALSE
"1832","C1",32,82,4.5975576525653,5.78336390942917,1,FALSE
"1833","C1",32,83,8.9655823683281,7.23591305514223,1,TRUE
"1834","C1",32,85,48.1981294966048,13.2214445414417,1,FALSE
"1835","C1",32,87,5.521599975449,7.64823883022736,1,FALSE
"1836","C1",32,88,1.3088938450812,5.99826365256239,1,TRUE
"1837","C1",32,89,1.1844658054627,12.5985984129909,1,TRUE
"1838","C1",32,92,165.489488485005,73.7582035219254,1,FALSE
"1839","C1",32,97,15.4763375943674,12.1456139271687,1,FALSE
"1840","C1",33,1,28.3318298153515,21.0183126600108,2,TRUE
"1841","C1",33,106,50.1068348957945,29.0738446436715,2,FALSE
