"","Mean","SD","Naive SE","Time-series SE","species"
"intG[6,4]",0.0684727572165991,0.244320716516835,0.000630833377468778,0.00277003982101502,"POSE"
"intYr[1,1]",0.994970198663949,0.658480848932912,0.00170019024114246,0.0129312325174011,"BOGR"
"intYr[2,1]",0.991637413638396,0.700323964875238,0.00180822870194116,0.0149799929698991,"HECO"
"intYr[3,1]",0.740676850168315,0.732639272945708,0.00189166646859749,0.0180237196629751,"PASM"
"intYr[4,1]",0.835573577852167,0.618937023949007,0.00159808852407046,0.0146355094892645,"POSE"
"intYr[5,1]",0.283594518952831,0.808928206387625,0.00208864364774447,0.0217506575051135,"BOGR"
"intYr[6,1]",1.08764523236376,0.448506774441944,0.0011580395120499,0.0085483236500973,"HECO"
"intYr[7,1]",1.16606839238336,0.42046565620653,0.00108563765609337,0.00804418532769644,"PASM"
"intYr[8,1]",1.07287615305316,0.417834706448702,0.00107884457302886,0.00844884002639597,"POSE"
"intYr[9,1]",0.73297286874581,0.547128262969959,0.00141267910048136,0.0136842199004505,"BOGR"
"intYr[10,1]",0.796559053413536,0.545857069285337,0.00140939689250113,0.0138388129411956,"HECO"
"intYr[11,1]",0.171970449784687,0.91966130062384,0.00237455526764506,0.0249155159618178,"PASM"
"intYr[12,1]",0.641348559177795,0.734151566849609,0.00189557119466708,0.0187266947204594,"POSE"
"intYr[13,1]",1.04988931599418,0.649151457541565,0.00167610185614983,0.0125061620234819,"BOGR"
"intYr[1,2]",2.64726887973426,0.645499680441115,0.00166667300822043,0.00957455455729613,"HECO"
"intYr[2,2]",2.09543565134516,0.650463099867206,0.00167948850207209,0.0100965066589425,"PASM"
"intYr[3,2]",4.40800645066061,0.761581000982027,0.00196639368906091,0.0171142136202992,"POSE"
"intYr[4,2]",4.02045526689257,0.599862899616004,0.00154883934681365,0.00901411524693334,"BOGR"
"intYr[5,2]",3.3652483844612,0.507846532209823,0.00131125410778522,0.00829378618234678,"HECO"
"intYr[6,2]",3.76314606460904,0.473382422498614,0.00122226815914964,0.00608612182036525,"PASM"
"intYr[7,2]",4.68075567113036,0.345307297547066,0.000891579608482449,0.00316620932791424,"POSE"
"intYr[8,2]",3.00282731301396,0.395402880988483,0.00102092584874055,0.00482368012614245,"BOGR"
"intYr[9,2]",3.10884661362152,0.422455029909948,0.00109077419690852,0.00556574452828771,"HECO"
"intYr[10,2]",3.16968965893486,0.424936989550811,0.0010971825891452,0.00503321980987562,"PASM"
"intYr[11,2]",3.33633646573293,0.479798587688275,0.00123883462643369,0.00636419837795382,"POSE"
"intYr[12,2]",2.75507081452183,0.561998958509373,0.00145107507126181,0.00761231769657693,"BOGR"
"intYr[13,2]",2.89712577459043,0.751345886279026,0.00193996673653341,0.012803683575643,"HECO"
"intYr[1,3]",7.1250768955939,0.572487034144135,0.00147815516610661,0.00907380729514423,"PASM"
"intYr[2,3]",6.10915173321942,0.550206925678502,0.00142062817341388,0.00936100905930981,"POSE"
"intYr[3,3]",5.40509628204731,0.665613931018888,0.0017186077798932,0.0121202624666724,"BOGR"
"intYr[4,3]",6.25826029851141,0.57828340631373,0.00149312133469412,0.0100651988912025,"HECO"
"intYr[5,3]",4.97596303508093,0.452981752459815,0.00116959385560848,0.00608468514510783,"PASM"
"intYr[6,3]",6.63299163242636,0.344520500785841,0.0008895481079804,0.00510403868180852,"POSE"
"intYr[7,3]",6.21309359395293,0.335498465130379,0.000866253312085404,0.00505621278568667,"BOGR"
"intYr[8,3]",6.62788370659923,0.318164523004101,0.000821497265965941,0.00512598589223189,"HECO"
"intYr[9,3]",5.8566766705031,0.352265396959679,0.000909545343913321,0.00579587646149108,"PASM"
"intYr[10,3]",6.25715802679512,0.358201891634633,0.00092487330725395,0.00558316829941752,"POSE"
"intYr[11,3]",6.54113525051823,0.403844421014665,0.00104272181136572,0.00674908164244762,"BOGR"
"intYr[12,3]",5.82962325360873,0.502412391654263,0.00129722321720347,0.00828824781343475,"HECO"
"intYr[13,3]",5.41505457370183,0.622493065105568,0.00160727018285565,0.010128916082868,"PASM"
"intYr[1,4]",3.56159290199265,0.490789922865913,0.00126721413183074,0.00477681118556318,"POSE"
"intYr[2,4]",3.90299055239432,0.417857765657076,0.00107890411164886,0.00521831689252591,"BOGR"
"intYr[3,4]",4.22971589850741,0.457055500287274,0.00118011222727007,0.00616082093934199,"HECO"
"intYr[4,4]",3.58367133514264,0.488841315125531,0.00126218284827954,0.00676390305194354,"PASM"
"intYr[5,4]",3.43843806178831,0.38919723316984,0.0010049029349712,0.00457217808601282,"POSE"
"intYr[6,4]",3.93591489943132,0.365973642332704,0.000944939881270288,0.004699487357428,"BOGR"
"intYr[7,4]",3.48531460146652,0.42397402174141,0.00109469621695271,0.00530728569977251,"HECO"
"intYr[8,4]",4.55129905680606,0.351098276735399,0.000906531852452214,0.00479799237710057,"PASM"
"intYr[9,4]",4.19295693346611,0.336536975178363,0.000868934733499212,0.00448672905197215,"POSE"
"intYr[10,4]",3.7365747542342,0.348448247100118,0.000899689505355949,0.00434065444088049,"BOGR"
"intYr[11,4]",3.59119067977399,0.365527982922285,0.000943789193620532,0.00444122770591409,"HECO"
"intYr[12,4]",4.10182020812864,0.423213622805608,0.00109273287534282,0.00542406513139751,"PASM"
"intYr[13,4]",3.74663992574464,0.480701670063568,0.00124116637510019,0.00622897120462953,"POSE"
"intcpt.mu[1]",0.812986021484266,0.521827922255305,0.00134735390165388,0.0140973592100171,"BOGR"
"intcpt.mu[2]",3.32610722867235,0.375651242737847,0.000969927338070535,0.00380835148242163,"HECO"
"intcpt.mu[3]",6.09523734434403,0.345592900810217,0.000892317032936988,0.00499105451725749,"PASM"
"intcpt.mu[4]",3.85015329769375,0.292255156103723,0.000754599568288645,0.00424381155344573,"POSE"
"rain1[1]",0.495250047879157,0.282185240638889,0.000728599158359965,0.00666774145211307,"BOGR"
"rain1[2]",0.00440439416353538,0.419607797632045,0.00108342267477845,0.0122531493838424,"HECO"
"rain1[3]",0.48815571180194,0.289473039172662,0.000747416173261178,0.00689414247982486,"PASM"
"rain1[4]",0.312199135223168,0.247539142407214,0.00063914331738507,0.00586915452053398,"POSE"
"rain2[1]",-0.097135667398638,0.180648713963816,0.000466432973797098,0.00269013735381532,"BOGR"
"rain2[2]",-0.0399606259465312,0.190243756053717,0.000491207265943996,0.00293012414805319,"HECO"
"rain2[3]",-0.00896183077570076,0.17332336374978,0.000447519000874366,0.0028866981517109,"PASM"
"rain2[4]",0.0538584120189426,0.159607680517412,0.000412105259047153,0.00230615915957938,"POSE"
"temp1[1]",0.23633769461946,0.204309754764532,0.000527525518447169,0.00428905416321988,"BOGR"
"temp1[2]",0.242618330687798,0.24211066288833,0.000625127043537161,0.00538962094306389,"HECO"
"temp1[3]",0.136147475624541,0.22846101922822,0.000589883815152313,0.00499502545655803,"PASM"
"temp1[4]",0.310665378961902,0.201535208675372,0.000520361671249434,0.00447709641059836,"POSE"
"temp2[1]",-0.00628855656596188,0.222728268135314,0.00057508191547846,0.00431007950129427,"BOGR"
"temp2[2]",-0.168468328686005,0.307199139514547,0.000793184767539393,0.00798280287779572,"HECO"
"temp2[3]",0.185498778682361,0.285480202965224,0.000737106714504151,0.0068758496446093,"PASM"
"temp2[4]",-0.104653870761829,0.211442033631622,0.000545940983295667,0.00459613006352485,"POSE"
"theta[1]",0.788653050569657,0.213352833727649,0.000550874647928896,0.00141311373855945,"BOGR"
"theta[2]",1.2809222756192,0.200231066078708,0.000516994389544128,0.00077785212257513,"HECO"
"theta[3]",1.53762264218166,0.198897040048614,0.000513549949145488,0.000794358085772096,"PASM"
"theta[4]",1.13983524597373,0.154334103588767,0.000398488941967431,0.000603192377531375,"POSE"
"u[1]",0.331460013306645,0.183143223518204,0.000472873769771165,0.00131716408934054,"BOGR"
"u[2]",0.99870068683853,0.00149211234099256,3.85261749822317e-06,1.20414261735542e-05,"HECO"
"u[3]",0.975228721670664,0.0248208829997467,6.40872443307878e-05,0.000224639313952089,"PASM"
"u[4]",0.992211067899854,0.0105916796639701,2.73475992979467e-05,0.000115991767058889,"POSE"
